,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
787,20,Miami Masters,Sony Ericsson Open,20070323,Masters,Outdoor,Hard,2nd Round,3,Youzhny M.,Gabashvili T.,17.0,71.0,1515.0,523.0,3.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.14,5.0,1.14,5.4,1.17,4.67,1.16,6.65,1.15,5.1,2007-403,Miami Masters,Hard,96.0,M,20070319.0,61.0,104022.0,16.0,,Mikhail Youzhny,R,183.0,RUS,24.7,104559.0,,Q,Teymuraz Gabashvili,R,188.0,RUS,21.8,3-6 6-3 6-3,3.0,R64,108.0,5.0,4.0,76.0,40.0,33.0,20.0,13.0,1.0,3.0,3.0,8.0,73.0,39.0,32.0,15.0,14.0,0.0,4.0,17.0,1515.0,71.0,523.0
788,20,Miami Masters,Sony Ericsson Open,20070323,Masters,Outdoor,Hard,2nd Round,3,Llodra M.,Hrbaty D.,76.0,24.0,514.0,1083.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.77,2.0,1.75,2.05,1.794,2.16,1.65,2.18,2007-403,Miami Masters,Hard,96.0,M,20070319.0,59.0,103566.0,,,Michael Llodra,L,190.0,FRA,26.8,103103.0,22.0,,Dominik Hrbaty,R,183.0,SVK,29.2,6-3 6-2,3.0,R64,66.0,5.0,1.0,46.0,32.0,28.0,8.0,9.0,0.0,0.0,2.0,4.0,62.0,37.0,24.0,8.0,8.0,5.0,8.0,76.0,514.0,24.0,1083.0
789,20,Miami Masters,Sony Ericsson Open,20070323,Masters,Outdoor,Hard,2nd Round,3,Djokovic N.,Bracciali D.,10.0,82.0,2060.0,485.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.11,6.0,1.1,6.5,1.1,6.75,1.109,8.95,1.12,5.8,2007-403,Miami Masters,Hard,96.0,M,20070319.0,60.0,104925.0,10.0,,Novak Djokovic,R,188.0,SRB,19.8,103110.0,,,Daniele Bracciali,R,180.0,ITA,29.1,7-6(4) 6-4,3.0,R64,84.0,13.0,1.0,66.0,45.0,36.0,15.0,11.0,3.0,3.0,8.0,0.0,72.0,47.0,34.0,16.0,11.0,3.0,4.0,10.0,2060.0,82.0,485.0
790,20,Miami Masters,Sony Ericsson Open,20070323,Masters,Outdoor,Hard,2nd Round,3,Simon G.,Horna L.,38.0,70.0,820.0,525.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.77,2.0,2.03,1.73,2.1,1.833,2.1,1.7,2007-403,Miami Masters,Hard,96.0,M,20070319.0,55.0,104468.0,32.0,,Gilles Simon,R,183.0,FRA,22.2,103632.0,,,Luis Horna,R,180.0,PER,26.5,6-3 7-6(4),3.0,R64,115.0,3.0,2.0,89.0,55.0,39.0,20.0,11.0,10.0,10.0,3.0,0.0,67.0,41.0,30.0,15.0,10.0,0.0,1.0,38.0,820.0,70.0,525.0
791,20,Miami Masters,Sony Ericsson Open,20070323,Masters,Outdoor,Hard,2nd Round,3,Del Potro J.M.,Baghdatis M.,63.0,18.0,576.0,1345.0,6.0,2.0,5.0,7.0,6.0,0.0,,,,,2.0,1.0,Completed,2.62,1.44,2.35,1.57,2.3,1.6,2.35,1.69,2.27,1.6,2007-403,Miami Masters,Hard,96.0,M,20070319.0,62.0,105223.0,,,Juan Martin del Potro,R,198.0,ARG,18.4,104571.0,17.0,,Marcos Baghdatis,R,183.0,CYP,21.7,6-2 5-7 6-0,3.0,R64,116.0,9.0,3.0,91.0,63.0,42.0,16.0,13.0,7.0,9.0,5.0,6.0,72.0,40.0,28.0,9.0,13.0,0.0,6.0,63.0,576.0,18.0,1345.0
792,20,Miami Masters,Sony Ericsson Open,20070323,Masters,Outdoor,Hard,2nd Round,3,Bolelli S.,Tursunov D.,113.0,22.0,388.0,1190.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,3.0,1.36,2.85,1.4,,,2.8,1.513,2.6,1.47,2007-403,Miami Masters,Hard,96.0,M,20070319.0,54.0,104620.0,,Q,Simone Bolelli,R,183.0,ITA,21.4,104098.0,21.0,,Dmitry Tursunov,R,185.0,RUS,24.2,6-7(0) 6-3 6-4,3.0,R64,150.0,4.0,1.0,107.0,71.0,46.0,22.0,15.0,7.0,8.0,10.0,4.0,87.0,37.0,29.0,30.0,16.0,1.0,5.0,113.0,388.0,22.0,1190.0
793,20,Miami Masters,Sony Ericsson Open,20070323,Masters,Outdoor,Hard,2nd Round,3,Nadal R.,Mello R.,2.0,127.0,4755.0,348.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.01,13.0,1.02,12.0,1.02,11.5,1.03,24.0,1.03,14.0,2007-403,Miami Masters,Hard,96.0,M,20070319.0,64.0,104745.0,2.0,,Rafael Nadal,L,185.0,ESP,20.7,103672.0,,Q,Ricardo Mello,L,175.0,BRA,26.2,7-6(7) 6-2,3.0,R64,106.0,4.0,0.0,63.0,40.0,33.0,14.0,10.0,1.0,1.0,4.0,1.0,74.0,49.0,32.0,14.0,10.0,5.0,7.0,2.0,4755.0,127.0,348.0
794,20,Miami Masters,Sony Ericsson Open,20070323,Masters,Outdoor,Hard,2nd Round,3,Murray A.,Goldstein P.,12.0,97.0,1905.0,449.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.08,7.0,1.1,6.5,1.11,5.84,1.093,9.75,1.1,6.6,2007-403,Miami Masters,Hard,96.0,M,20070319.0,52.0,104918.0,12.0,,Andy Murray,R,190.0,GBR,19.8,102834.0,,,Paul Goldstein,R,178.0,USA,30.6,6-2 7-6(4),3.0,R64,94.0,8.0,7.0,77.0,38.0,31.0,14.0,10.0,4.0,7.0,2.0,3.0,73.0,41.0,21.0,15.0,10.0,4.0,9.0,12.0,1905.0,97.0,449.0
795,20,Miami Masters,Sony Ericsson Open,20070323,Masters,Outdoor,Hard,2nd Round,3,Lopez F.,Safin M.,84.0,27.0,481.0,1070.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.35,1.57,2.4,1.53,2.52,1.617,2.46,1.52,2007-403,Miami Masters,Hard,96.0,M,20070319.0,58.0,103852.0,,Q,Feliciano Lopez,L,188.0,ESP,25.4,103498.0,25.0,,Marat Safin,R,193.0,RUS,27.1,7-5 7-6(2),3.0,R64,121.0,12.0,3.0,99.0,45.0,36.0,25.0,12.0,12.0,14.0,9.0,4.0,69.0,31.0,22.0,21.0,12.0,2.0,5.0,84.0,481.0,27.0,1070.0
796,20,Miami Masters,Sony Ericsson Open,20070324,Masters,Outdoor,Hard,2nd Round,3,Roddick A.,Vassallo-Arguello M.,3.0,62.0,2980.0,582.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.03,11.0,1.02,12.0,1.03,10.5,1.029,28.0,1.03,14.0,2007-403,Miami Masters,Hard,96.0,M,20070319.0,56.0,104053.0,3.0,,Andy Roddick,R,188.0,USA,24.5,103506.0,,,Martin Vassallo Arguello,R,183.0,ARG,27.1,6-3 6-2,3.0,R64,61.0,7.0,3.0,55.0,42.0,35.0,6.0,9.0,3.0,3.0,3.0,2.0,46.0,28.0,21.0,5.0,8.0,0.0,3.0,3.0,2980.0,62.0,582.0
797,20,Miami Masters,Sony Ericsson Open,20070324,Masters,Outdoor,Hard,2nd Round,3,Nieminen J.,Korolev E.,21.0,68.0,1210.0,540.0,6.0,0.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.62,2.25,1.73,2.03,1.699,2.33,1.72,2.06,2007-403,Miami Masters,Hard,96.0,M,20070319.0,46.0,103813.0,20.0,,Jarkko Nieminen,L,185.0,FIN,25.6,105095.0,,LL,Evgeny Korolev,R,185.0,KAZ,19.0,6-0 6-0,3.0,R64,55.0,0.0,0.0,30.0,20.0,18.0,6.0,6.0,0.0,0.0,1.0,1.0,64.0,37.0,19.0,7.0,6.0,9.0,15.0,21.0,1210.0,68.0,540.0
798,20,Miami Masters,Sony Ericsson Open,20070324,Masters,Outdoor,Hard,2nd Round,3,Ljubicic I.,Volandri F.,7.0,52.0,2395.0,687.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.06,8.0,1.06,8.5,1.05,8.5,1.056,15.0,1.05,9.0,2007-403,Miami Masters,Hard,96.0,M,20070319.0,48.0,103344.0,7.0,,Ivan Ljubicic,R,193.0,CRO,28.0,103835.0,,,Filippo Volandri,R,183.0,ITA,25.5,6-3 6-2,3.0,R64,65.0,12.0,1.0,52.0,25.0,18.0,17.0,9.0,1.0,2.0,0.0,4.0,52.0,27.0,13.0,14.0,8.0,8.0,12.0,7.0,2395.0,52.0,687.0
799,20,Miami Masters,Sony Ericsson Open,20070324,Masters,Outdoor,Hard,2nd Round,3,Gasquet R.,Grosjean S.,16.0,57.0,1590.0,635.0,6.0,4.0,0.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.33,3.25,1.35,3.1,1.35,3.1,1.433,3.11,1.38,2.94,2007-403,Miami Masters,Hard,96.0,M,20070319.0,36.0,104755.0,15.0,,Richard Gasquet,R,185.0,FRA,20.7,103206.0,,,Sebastien Grosjean,R,175.0,FRA,28.8,6-4 0-6 6-2,3.0,R64,105.0,5.0,3.0,74.0,37.0,28.0,15.0,12.0,3.0,7.0,6.0,2.0,65.0,40.0,24.0,14.0,12.0,3.0,7.0,16.0,1590.0,57.0,635.0
800,20,Miami Masters,Sony Ericsson Open,20070324,Masters,Outdoor,Hard,2nd Round,3,Nalbandian D.,Spadea V.,11.0,74.0,1995.0,515.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.28,3.55,1.3,3.35,1.372,3.49,1.37,3.0,2007-403,Miami Masters,Hard,96.0,M,20070319.0,45.0,103900.0,11.0,,David Nalbandian,R,180.0,ARG,25.2,102434.0,,,Vincent Spadea,R,183.0,USA,32.6,6-3 6-4,3.0,R64,76.0,4.0,2.0,55.0,32.0,26.0,12.0,9.0,5.0,6.0,6.0,1.0,64.0,34.0,23.0,13.0,10.0,8.0,12.0,11.0,1995.0,74.0,515.0
801,20,Miami Masters,Sony Ericsson Open,20070324,Masters,Outdoor,Hard,2nd Round,3,Falla A.,Haas T.,95.0,9.0,453.0,2165.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,8.0,1.06,8.5,1.06,7.19,1.07,14.5,1.059,9.0,1.05,2007-403,Miami Masters,Hard,96.0,M,20070319.0,37.0,104268.0,,LL,Alejandro Falla,L,185.0,COL,23.3,103163.0,9.0,,Tommy Haas,R,188.0,GER,28.9,6-4 6-4,3.0,R64,67.0,2.0,1.0,57.0,35.0,25.0,11.0,10.0,5.0,7.0,5.0,2.0,61.0,41.0,26.0,10.0,10.0,4.0,8.0,95.0,453.0,9.0,2165.0
802,20,Miami Masters,Sony Ericsson Open,20070324,Masters,Outdoor,Hard,2nd Round,3,Chela J.I.,Tipsarevic J.,25.0,98.0,1075.0,449.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.35,3.1,1.35,3.1,1.388,3.38,1.32,3.3,2007-403,Miami Masters,Hard,96.0,M,20070319.0,43.0,103428.0,,,Juan Ignacio Chela,R,190.0,ARG,27.5,104386.0,,,Janko Tipsarevic,R,180.0,SRB,22.7,6-2 6-2,3.0,R64,70.0,5.0,0.0,51.0,37.0,27.0,9.0,8.0,2.0,3.0,1.0,1.0,54.0,26.0,13.0,10.0,8.0,7.0,12.0,25.0,1075.0,98.0,449.0
803,20,Miami Masters,Sony Ericsson Open,20070324,Masters,Outdoor,Hard,2nd Round,3,Berdych T.,Clement A.,15.0,51.0,1715.0,690.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.55,2.4,1.45,2.6,1.538,2.76,1.55,2.37,2007-403,Miami Masters,Hard,96.0,M,20070319.0,44.0,104607.0,14.0,,Tomas Berdych,R,196.0,CZE,21.5,103096.0,,,Arnaud Clement,R,173.0,FRA,29.2,6-4 6-1,3.0,R64,68.0,9.0,0.0,48.0,33.0,28.0,10.0,9.0,1.0,1.0,4.0,1.0,51.0,29.0,20.0,10.0,8.0,3.0,6.0,15.0,1715.0,51.0,690.0
804,20,Miami Masters,Sony Ericsson Open,20070324,Masters,Outdoor,Hard,2nd Round,3,Canas G.,Ferrero J.C.,55.0,20.0,652.0,1230.0,6.0,7.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,1.39,2.75,1.4,2.85,1.42,2.75,1.485,2.86,1.45,2.68,2007-403,Miami Masters,Hard,96.0,M,20070319.0,35.0,103084.0,,Q,Guillermo Canas,R,185.0,ARG,29.3,103507.0,19.0,,Juan Carlos Ferrero,R,183.0,ESP,27.0,6-7(5) 6-3 7-5,3.0,R64,174.0,7.0,4.0,98.0,59.0,44.0,20.0,16.0,4.0,7.0,3.0,0.0,117.0,79.0,51.0,13.0,17.0,10.0,16.0,55.0,652.0,20.0,1230.0
805,20,Miami Masters,Sony Ericsson Open,20070325,Masters,Outdoor,Hard,2nd Round,3,Federer R.,Querrey S.,1.0,69.0,7715.0,537.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.01,13.0,1.01,14.0,1.03,10.5,1.032,25.0,1.02,18.0,2007-403,Miami Masters,Hard,96.0,M,20070319.0,33.0,103819.0,1.0,,Roger Federer,R,185.0,SUI,25.6,105023.0,,WC,Sam Querrey,R,198.0,USA,19.4,6-4 6-3,3.0,R64,62.0,6.0,1.0,45.0,26.0,25.0,11.0,9.0,0.0,0.0,5.0,7.0,65.0,35.0,23.0,15.0,10.0,5.0,8.0,1.0,7715.0,69.0,537.0
806,20,Miami Masters,Sony Ericsson Open,20070325,Masters,Outdoor,Hard,2nd Round,3,Delic A.,Acasuso J.,89.0,37.0,468.0,865.0,6.0,0.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.75,1.39,2.7,1.45,2.67,1.44,2.83,1.493,2.6,1.47,2007-403,Miami Masters,Hard,96.0,M,20070319.0,42.0,104025.0,,Q,Amer Delic,R,196.0,BIH,24.7,104076.0,31.0,,Jose Acasuso,R,190.0,ARG,24.4,6-0 6-3,3.0,R64,54.0,7.0,1.0,45.0,27.0,20.0,10.0,8.0,1.0,2.0,0.0,5.0,41.0,17.0,9.0,8.0,7.0,1.0,6.0,89.0,468.0,37.0,865.0
807,20,Miami Masters,Sony Ericsson Open,20070325,Masters,Outdoor,Hard,2nd Round,3,Mayer F.,Verdasco F.,45.0,33.0,760.0,925.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.9,1.8,1.77,2.0,1.8,1.95,1.893,2.02,1.86,1.9,2007-403,Miami Masters,Hard,96.0,M,20070319.0,39.0,104252.0,,,Florian Mayer,R,190.0,GER,23.4,104269.0,28.0,,Fernando Verdasco,L,188.0,ESP,23.3,7-6(5) 6-1,3.0,R64,87.0,8.0,0.0,64.0,37.0,30.0,17.0,10.0,0.0,0.0,8.0,7.0,74.0,43.0,32.0,11.0,9.0,9.0,11.0,45.0,760.0,33.0,925.0
808,20,Miami Masters,Sony Ericsson Open,20070325,Masters,Outdoor,Hard,2nd Round,3,Robredo T.,Kim K.,6.0,130.0,2525.0,344.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.18,4.65,1.2,4.25,1.222,5.1,1.2,4.2,2007-403,Miami Masters,Hard,96.0,M,20070319.0,40.0,103990.0,6.0,,Tommy Robredo,R,180.0,ESP,24.8,103240.0,,Q,Kevin Kim,R,180.0,USA,28.6,6-2 6-4,3.0,R64,69.0,2.0,1.0,52.0,40.0,28.0,7.0,9.0,4.0,5.0,2.0,1.0,54.0,39.0,22.0,6.0,9.0,1.0,5.0,6.0,2525.0,130.0,344.0
809,20,Miami Masters,Sony Ericsson Open,20070325,Masters,Outdoor,Hard,2nd Round,3,Almagro N.,Starace P.,34.0,91.0,920.0,464.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.53,2.45,1.58,2.28,1.625,2.5,1.55,2.4,2007-403,Miami Masters,Hard,96.0,M,20070319.0,34.0,104597.0,29.0,,Nicolas Almagro,R,183.0,ESP,21.5,103808.0,,,Potito Starace,R,188.0,ITA,25.6,7-6(2) 6-3,3.0,R64,80.0,5.0,3.0,55.0,34.0,29.0,16.0,10.0,0.0,0.0,0.0,6.0,89.0,58.0,40.0,14.0,11.0,10.0,12.0,34.0,920.0,91.0,464.0
810,20,Miami Masters,Sony Ericsson Open,20070325,Masters,Outdoor,Hard,2nd Round,3,Davydenko N.,Greul S.,4.0,88.0,2865.0,469.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.1,6.5,1.08,7.25,1.07,7.19,1.07,12.25,1.08,7.4,2007-403,Miami Masters,Hard,96.0,M,20070319.0,41.0,103786.0,4.0,,Nikolay Davydenko,R,178.0,RUS,25.7,103752.0,,,Simon Greul,R,185.0,GER,25.9,6-4 6-0,3.0,R64,55.0,2.0,1.0,43.0,33.0,25.0,8.0,8.0,0.0,0.0,4.0,1.0,51.0,30.0,17.0,8.0,8.0,2.0,6.0,4.0,2865.0,88.0,469.0
811,20,Miami Masters,Sony Ericsson Open,20070325,Masters,Outdoor,Hard,2nd Round,3,Stepanek R.,Gaudio G.,26.0,44.0,1070.0,760.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.33,3.25,,,1.39,2.83,1.4,3.3,1.35,3.1,2007-403,Miami Masters,Hard,96.0,M,20070319.0,38.0,103285.0,24.0,,Radek Stepanek,R,185.0,CZE,28.3,103292.0,,,Gaston Gaudio,R,175.0,ARG,28.2,6-3 6-2,3.0,R64,60.0,1.0,3.0,50.0,34.0,25.0,10.0,9.0,1.0,3.0,0.0,6.0,43.0,26.0,14.0,5.0,8.0,1.0,6.0,26.0,1070.0,44.0,760.0
812,20,Miami Masters,Sony Ericsson Open,20070325,Masters,Outdoor,Hard,2nd Round,3,Santoro F.,Moya C.,56.0,32.0,640.0,940.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.62,1.44,2.55,1.5,2.6,1.45,2.9,1.476,2.45,1.52,2007-403,Miami Masters,Hard,96.0,M,20070319.0,47.0,102148.0,,,Fabrice Santoro,R,178.0,FRA,34.2,102845.0,,,Carlos Moya,R,190.0,ESP,30.5,7-6(5) 6-2,3.0,R64,102.0,5.0,1.0,70.0,45.0,32.0,13.0,10.0,3.0,4.0,2.0,5.0,74.0,46.0,29.0,14.0,10.0,8.0,11.0,56.0,640.0,32.0,940.0
813,20,Miami Masters,Sony Ericsson Open,20070325,Masters,Outdoor,Hard,3rd Round,3,Murray A.,Kendrick R.,12.0,87.0,1905.0,472.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.05,8.5,1.05,9.0,1.05,7.75,1.07,12.75,1.08,7.5,2007-403,Miami Masters,Hard,96.0,M,20070319.0,74.0,104918.0,12.0,,Andy Murray,R,190.0,GBR,19.8,103470.0,,LL,Robert Kendrick,R,190.0,USA,27.3,6-3 6-1,3.0,R32,62.0,1.0,0.0,43.0,34.0,25.0,7.0,8.0,0.0,0.0,4.0,6.0,62.0,37.0,21.0,11.0,8.0,4.0,8.0,12.0,1905.0,87.0,472.0
814,20,Miami Masters,Sony Ericsson Open,20070325,Masters,Outdoor,Hard,3rd Round,3,Lopez F.,Serra F.,84.0,64.0,481.0,565.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.8,1.9,1.95,1.8,1.87,1.87,2.1,1.833,1.97,1.8,2007-403,Miami Masters,Hard,96.0,M,20070319.0,77.0,103852.0,,Q,Feliciano Lopez,L,188.0,ESP,25.4,103722.0,,,Florent Serra,R,180.0,FRA,26.0,7-6(4) 6-3,3.0,R32,84.0,5.0,1.0,60.0,28.0,26.0,23.0,11.0,0.0,0.0,2.0,4.0,77.0,57.0,37.0,11.0,10.0,5.0,6.0,84.0,481.0,64.0,565.0
815,20,Miami Masters,Sony Ericsson Open,20070325,Masters,Outdoor,Hard,3rd Round,3,Djokovic N.,Llodra M.,10.0,76.0,2060.0,514.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.11,6.0,1.12,6.0,1.1,6.75,1.111,8.75,1.12,5.5,2007-403,Miami Masters,Hard,96.0,M,20070319.0,78.0,104925.0,10.0,,Novak Djokovic,R,188.0,SRB,19.8,103566.0,,,Michael Llodra,L,190.0,FRA,26.8,6-4 6-1,3.0,R32,60.0,1.0,1.0,44.0,27.0,23.0,13.0,9.0,0.0,0.0,3.0,3.0,48.0,27.0,16.0,10.0,8.0,2.0,5.0,10.0,2060.0,76.0,514.0
816,20,Miami Masters,Sony Ericsson Open,20070325,Masters,Outdoor,Hard,3rd Round,3,Ferrer D.,Bolelli S.,14.0,113.0,1765.0,388.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.14,5.0,1.14,5.4,1.13,5.5,1.175,6.21,1.14,5.4,2007-403,Miami Masters,Hard,96.0,M,20070319.0,75.0,103970.0,13.0,,David Ferrer,R,175.0,ESP,24.9,104620.0,,Q,Simone Bolelli,R,183.0,ITA,21.4,7-6(0) 6-2,3.0,R32,70.0,3.0,0.0,56.0,46.0,35.0,7.0,10.0,0.0,1.0,2.0,3.0,56.0,32.0,23.0,10.0,10.0,0.0,3.0,14.0,1765.0,113.0,388.0
817,20,Miami Masters,Sony Ericsson Open,20070325,Masters,Outdoor,Hard,3rd Round,3,Mathieu P.H.,Gonzalez F.,61.0,5.0,585.0,2755.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.25,1.33,3.0,1.37,2.92,1.37,3.35,1.392,2.85,1.4,2007-403,Miami Masters,Hard,96.0,M,20070319.0,73.0,103908.0,,,Paul Henri Mathieu,R,185.0,FRA,25.1,103602.0,5.0,,Fernando Gonzalez,R,183.0,CHI,26.6,6-3 7-6(6),3.0,R32,112.0,3.0,0.0,75.0,48.0,36.0,16.0,11.0,5.0,6.0,8.0,4.0,78.0,44.0,30.0,17.0,10.0,4.0,6.0,61.0,585.0,5.0,2755.0
818,20,Miami Masters,Sony Ericsson Open,20070325,Masters,Outdoor,Hard,3rd Round,3,Roddick A.,Simon G.,3.0,38.0,2980.0,820.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.07,7.5,1.06,8.5,1.11,5.84,1.099,9.13,1.08,7.5,2007-403,Miami Masters,Hard,96.0,M,20070319.0,76.0,104053.0,3.0,,Andy Roddick,R,188.0,USA,24.5,104468.0,32.0,,Gilles Simon,R,183.0,FRA,22.2,6-4 6-4,3.0,R32,71.0,8.0,2.0,57.0,33.0,28.0,15.0,10.0,1.0,1.0,4.0,2.0,61.0,36.0,25.0,14.0,10.0,3.0,5.0,3.0,2980.0,38.0,820.0
819,20,Miami Masters,Sony Ericsson Open,20070325,Masters,Outdoor,Hard,3rd Round,3,Del Potro J.M.,Youzhny M.,63.0,17.0,576.0,1515.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.39,2.6,1.48,2.45,1.5,3.0,1.455,2.5,1.5,2007-403,Miami Masters,Hard,96.0,M,20070319.0,79.0,105223.0,,,Juan Martin del Potro,R,198.0,ARG,18.4,104022.0,16.0,,Mikhail Youzhny,R,183.0,RUS,24.7,7-6(2) 6-4,3.0,R32,97.0,6.0,1.0,70.0,45.0,31.0,15.0,11.0,1.0,3.0,0.0,4.0,71.0,44.0,32.0,9.0,11.0,2.0,5.0,63.0,576.0,17.0,1515.0
820,20,Miami Masters,Sony Ericsson Open,20070326,Masters,Outdoor,Hard,3rd Round,3,Nadal R.,Rochus O.,2.0,36.0,4755.0,890.0,,,,,,,,,,,0.0,0.0,Walkover,1.08,7.0,1.1,6.5,1.05,7.25,1.098,9.17,1.1,6.5,2007-403,Miami Masters,Hard,96.0,M,20070319.0,80.0,104745.0,2.0,,Rafael Nadal,L,185.0,ESP,20.7,103694.0,30.0,,Olivier Rochus,R,168.0,BEL,26.1,W/O,3.0,R32,,,,,,,,,,,,,,,,,,,,2.0,4755.0,36.0,890.0
821,20,Miami Masters,Sony Ericsson Open,20070326,Masters,Outdoor,Hard,3rd Round,3,Delic A.,Davydenko N.,89.0,4.0,468.0,2865.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,6.5,1.1,1.22,4.1,6.75,1.1,11.5,1.074,6.75,1.1,2007-403,Miami Masters,Hard,96.0,M,20070319.0,69.0,104025.0,,Q,Amer Delic,R,196.0,BIH,24.7,103786.0,4.0,,Nikolay Davydenko,R,178.0,RUS,25.7,7-6(5) 6-3,3.0,R32,92.0,6.0,0.0,77.0,55.0,39.0,12.0,10.0,7.0,8.0,1.0,4.0,74.0,50.0,36.0,11.0,11.0,3.0,6.0,89.0,468.0,4.0,2865.0
822,20,Miami Masters,Sony Ericsson Open,20070326,Masters,Outdoor,Hard,3rd Round,3,Stepanek R.,Falla A.,26.0,95.0,1070.0,453.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.48,2.6,1.45,2.6,1.485,2.86,1.55,2.38,2007-403,Miami Masters,Hard,96.0,M,20070319.0,67.0,103285.0,24.0,,Radek Stepanek,R,185.0,CZE,28.3,104268.0,,LL,Alejandro Falla,L,185.0,COL,23.3,6-3 6-2,3.0,R32,71.0,0.0,3.0,50.0,27.0,21.0,13.0,9.0,0.0,1.0,1.0,4.0,47.0,28.0,17.0,8.0,8.0,1.0,5.0,26.0,1070.0,95.0,453.0
823,20,Miami Masters,Sony Ericsson Open,20070326,Masters,Outdoor,Hard,3rd Round,3,Robredo T.,Mayer F.,6.0,45.0,2525.0,760.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.39,2.75,1.4,2.85,1.41,2.78,1.51,2.81,1.42,2.78,2007-403,Miami Masters,Hard,96.0,M,20070319.0,68.0,103990.0,6.0,,Tommy Robredo,R,180.0,ESP,24.8,104252.0,,,Florian Mayer,R,190.0,GER,23.4,6-4 6-4,3.0,R32,83.0,2.0,4.0,73.0,47.0,35.0,12.0,10.0,8.0,9.0,3.0,1.0,51.0,33.0,23.0,7.0,10.0,0.0,3.0,6.0,2525.0,45.0,760.0
