,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
821,21,Houston,U.S. Men's Clay Court Championships,20170414,ATP250,Outdoor,Clay,Quarterfinals,3,Bellucci T.,Querrey S.,65,25.0,736,1455.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.75,1.44,2.65,1.42,2.62,1.5,2.85,1.5,2.85,1.5,2.69,1.45,2017-0717,Houston,Clay,32.0,A,20170410.0,295.0,105064.0,8.0,,Thomaz Bellucci,L,188.0,BRA,29.2,105023.0,3.0,,Sam Querrey,R,198.0,USA,29.5,6-4 3-6 6-3,3.0,QF,107.0,6.0,6.0,81.0,40.0,27.0,26.0,14.0,1.0,3.0,17.0,1.0,83.0,40.0,31.0,22.0,14.0,3.0,6.0,65.0,736.0,25.0,1455.0
822,21,Houston,U.S. Men's Clay Court Championships,20170414,ATP250,Outdoor,Clay,Quarterfinals,3,Johnson S.,Verdasco F.,29,31.0,1380,1325.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.25,1.36,3.05,1.33,3.0,1.36,3.62,1.34,3.62,1.44,3.05,1.37,2017-0717,Houston,Clay,32.0,A,20170410.0,296.0,105449.0,4.0,,Steve Johnson,R,188.0,USA,27.2,104269.0,5.0,,Fernando Verdasco,L,188.0,ESP,33.4,6-2 6-4,3.0,QF,83.0,6.0,3.0,56.0,38.0,29.0,10.0,9.0,2.0,2.0,3.0,1.0,69.0,46.0,29.0,9.0,9.0,10.0,13.0,29.0,1380.0,31.0,1325.0
823,21,Houston,U.S. Men's Clay Court Championships,20170415,ATP250,Outdoor,Clay,Quarterfinals,3,Sock J.,Lopez F.,16,40.0,2405,1020.0,7.0,6.0,1.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.33,3.4,1.35,2.95,1.36,3.25,1.37,3.42,1.4,3.42,1.36,3.13,2017-0717,Houston,Clay,32.0,A,20170410.0,297.0,106058.0,1.0,,Jack Sock,R,185.0,USA,24.5,103852.0,6.0,,Feliciano Lopez,L,188.0,ESP,35.5,7-6(6) 1-6 6-4,3.0,QF,133.0,5.0,6.0,86.0,50.0,33.0,19.0,14.0,3.0,8.0,8.0,7.0,112.0,60.0,39.0,27.0,15.0,10.0,14.0,16.0,2405.0,40.0,1020.0
824,21,Houston,U.S. Men's Clay Court Championships,20170415,ATP250,Outdoor,Clay,Semifinals,3,Bellucci T.,Escobedo E.,65,91.0,736,597.0,5.0,7.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.5,2.62,1.47,2.5,1.53,2.5,1.56,2.65,1.56,2.7,1.51,2.55,2017-0717,Houston,Clay,32.0,A,20170410.0,298.0,105064.0,8.0,,Thomaz Bellucci,L,188.0,BRA,29.2,124014.0,,WC,Ernesto Escobedo,R,185.0,USA,20.7,5-7 6-4 6-2,3.0,SF,115.0,8.0,1.0,85.0,55.0,39.0,20.0,15.0,2.0,4.0,9.0,4.0,87.0,51.0,38.0,17.0,15.0,7.0,11.0,65.0,736.0,91.0,597.0
825,21,Houston,U.S. Men's Clay Court Championships,20170415,ATP250,Outdoor,Clay,Semifinals,3,Johnson S.,Sock J.,29,16.0,1380,2405.0,4.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,2.75,1.44,2.65,1.42,3.0,1.4,2.94,1.47,3.0,1.48,2.78,1.44,2017-0717,Houston,Clay,32.0,A,20170410.0,299.0,105449.0,4.0,,Steve Johnson,R,188.0,USA,27.2,106058.0,1.0,,Jack Sock,R,185.0,USA,24.5,4-6 6-4 6-3,3.0,SF,119.0,12.0,8.0,95.0,59.0,46.0,18.0,15.0,3.0,5.0,4.0,0.0,82.0,53.0,41.0,12.0,14.0,4.0,7.0,29.0,1380.0,16.0,2405.0
826,21,Houston,U.S. Men's Clay Court Championships,20170416,ATP250,Outdoor,Clay,The Final,3,Johnson S.,Bellucci T.,29,65.0,1380,736.0,6.0,4.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.57,2.37,1.55,2.3,1.62,2.25,1.63,2.46,1.63,2.5,1.59,2.34,2017-0717,Houston,Clay,32.0,A,20170410.0,300.0,105449.0,4.0,,Steve Johnson,R,188.0,USA,27.2,105064.0,8.0,,Thomaz Bellucci,L,188.0,BRA,29.2,6-4 4-6 7-6(5),3.0,F,144.0,9.0,8.0,107.0,53.0,42.0,27.0,16.0,6.0,9.0,8.0,3.0,97.0,56.0,39.0,23.0,16.0,0.0,3.0,29.0,1380.0,65.0,736.0
827,22,Marrakech,Grand Prix Hassan II,20171004,ATP250,Outdoor,Clay,1st Round,3,Struff J.L.,Daniel T.,59,96.0,803,587.0,4.0,6.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,1.72,2.0,1.75,1.95,1.91,1.91,1.86,2.03,1.93,2.05,1.83,1.96,2017-0360,Marrakech,Clay,32.0,A,20170410.0,279.0,105526.0,,,Jan Lennard Struff,R,193.0,GER,26.9,106121.0,,Q,Taro Daniel,R,191.0,JPN,24.1,4-6 6-3 6-1,3.0,R32,128.0,12.0,3.0,86.0,41.0,35.0,21.0,13.0,7.0,9.0,6.0,6.0,92.0,56.0,35.0,16.0,13.0,7.0,12.0,59.0,803.0,96.0,587.0
828,22,Marrakech,Grand Prix Hassan II,20171004,ATP250,Outdoor,Clay,1st Round,3,Djere L.,Klizan M.,184,60.0,295,800.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.4,1.3,3.2,1.3,3.4,1.33,3.46,1.35,3.6,1.36,3.37,1.31,2017-0360,Marrakech,Clay,32.0,A,20170410.0,271.0,111513.0,,Q,Laslo Djere,R,188.0,SRB,21.8,105373.0,,,Martin Klizan,L,190.0,SVK,27.7,7-6(3) 6-3,3.0,R32,110.0,10.0,1.0,65.0,43.0,33.0,15.0,11.0,3.0,4.0,2.0,1.0,78.0,42.0,31.0,14.0,10.0,6.0,8.0,184.0,295.0,60.0,800.0
829,22,Marrakech,Grand Prix Hassan II,20171004,ATP250,Outdoor,Clay,1st Round,3,Robredo T.,Stakhovsky S.,385,109.0,117,532.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.42,2.65,1.44,2.75,1.45,2.93,1.46,2.99,1.42,2.78,2017-0360,Marrakech,Clay,32.0,A,20170410.0,284.0,103990.0,,PR,Tommy Robredo,R,180.0,ESP,34.9,104660.0,,Q,Sergiy Stakhovsky,R,193.0,UKR,31.2,6-4 6-4,3.0,R32,77.0,1.0,2.0,72.0,58.0,39.0,8.0,10.0,6.0,6.0,6.0,3.0,52.0,39.0,28.0,8.0,10.0,0.0,2.0,385.0,117.0,109.0,532.0
830,22,Marrakech,Grand Prix Hassan II,20171004,ATP250,Outdoor,Clay,1st Round,3,Albot R.,Almagro N.,83,55.0,655,825.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.35,1.53,2.25,1.57,2.52,1.58,2.55,1.58,2.43,1.54,2017-0360,Marrakech,Clay,32.0,A,20170410.0,283.0,105430.0,,,Radu Albot,R,175.0,MDA,27.4,104597.0,,,Nicolas Almagro,R,183.0,ESP,31.6,7-6(6) 6-3,3.0,R32,98.0,4.0,1.0,64.0,42.0,33.0,12.0,10.0,0.0,1.0,5.0,2.0,66.0,32.0,27.0,15.0,11.0,0.0,3.0,83.0,655.0,55.0,825.0
831,22,Marrakech,Grand Prix Hassan II,20171104,ATP250,Outdoor,Clay,1st Round,3,Coric B.,Schwartzman D.,79,41.0,675,990.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.4,1.5,2.25,1.62,2.31,1.68,2.45,1.68,2.34,1.58,2017-0360,Marrakech,Clay,32.0,A,20170410.0,273.0,106432.0,,,Borna Coric,R,188.0,CRO,20.4,106043.0,7.0,,Diego Schwartzman,R,170.0,ARG,24.6,6-3 6-2,3.0,R32,108.0,5.0,4.0,86.0,53.0,38.0,13.0,9.0,13.0,14.0,0.0,4.0,61.0,29.0,16.0,16.0,8.0,7.0,11.0,79.0,675.0,41.0,990.0
832,22,Marrakech,Grand Prix Hassan II,20171104,ATP250,Outdoor,Clay,1st Round,3,Ahouda A.,Granollers M.,946,45.0,13,942.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,17.0,1.02,11.5,1.01,17.0,1.02,19.16,1.02,26.0,1.04,14.57,1.02,2017-0360,Marrakech,Clay,32.0,A,20170410.0,278.0,144760.0,,WC,Amine Ahouda,U,185.0,MAR,19.5,104719.0,8.0,,Marcel Granollers,R,190.0,ESP,30.9,6-4 6-4,3.0,R32,97.0,0.0,3.0,71.0,45.0,27.0,14.0,10.0,4.0,6.0,1.0,3.0,63.0,44.0,27.0,7.0,10.0,5.0,9.0,946.0,13.0,45.0,942.0
833,22,Marrakech,Grand Prix Hassan II,20171104,ATP250,Outdoor,Clay,1st Round,3,El Amrani R.,Delbonis F.,667,82.0,38,655.0,7.0,6.0,1.0,0.0,,,,,,,1.0,0.0,Retired,11.0,1.05,9.0,1.03,11.0,1.04,12.23,1.06,13.5,1.06,10.43,1.04,2017-0360,Marrakech,Clay,32.0,A,20170410.0,272.0,105149.0,,WC,Reda El Amrani,R,185.0,MAR,28.8,105643.0,,,Federico Delbonis,L,190.0,ARG,26.5,7-6(3) 1-0 RET,3.0,R32,65.0,2.0,3.0,52.0,41.0,33.0,3.0,7.0,1.0,1.0,0.0,2.0,43.0,24.0,15.0,14.0,6.0,0.0,0.0,667.0,38.0,82.0,655.0
834,22,Marrakech,Grand Prix Hassan II,20171104,ATP250,Outdoor,Clay,1st Round,3,Quinzi G.,Mathieu P.H.,304,115.0,163,511.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.62,1.44,2.5,1.47,2.5,1.48,2.51,1.58,2.65,1.58,2.53,1.5,2017-0360,Marrakech,Clay,32.0,A,20170410.0,276.0,106420.0,,Q,Gianluigi Quinzi,L,191.0,ITA,21.1,103908.0,,,Paul Henri Mathieu,R,185.0,FRA,35.2,7-6(8) 6-3,3.0,R32,117.0,14.0,5.0,99.0,51.0,38.0,20.0,11.0,14.0,16.0,9.0,2.0,76.0,50.0,34.0,10.0,10.0,5.0,8.0,304.0,163.0,115.0,511.0
835,22,Marrakech,Grand Prix Hassan II,20171204,ATP250,Outdoor,Clay,1st Round,3,Chardy J.,Jaziri M.,66,58.0,735,806.0,6.0,2.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.53,2.37,1.5,2.4,1.62,2.25,1.47,2.89,1.67,2.89,1.52,2.5,2017-0360,Marrakech,Clay,32.0,A,20170410.0,280.0,104871.0,,,Jeremy Chardy,R,188.0,FRA,30.1,104291.0,,,Malek Jaziri,R,185.0,TUN,33.2,6-2 4-6 6-3,3.0,R32,116.0,8.0,7.0,84.0,44.0,34.0,23.0,14.0,5.0,6.0,6.0,3.0,81.0,46.0,31.0,19.0,13.0,5.0,8.0,66.0,735.0,58.0,806.0
836,22,Marrakech,Grand Prix Hassan II,20171204,ATP250,Outdoor,Clay,1st Round,3,Lorenzi P.,Garcia-Lopez G.,37,94.0,1063,590.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.0,1.72,2.0,1.75,2.0,1.89,2.1,1.9,2.0,1.78,2017-0360,Marrakech,Clay,32.0,A,20170410.0,277.0,103893.0,5.0,,Paolo Lorenzi,R,183.0,ITA,35.3,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,33.8,7-6(4) 7-5,3.0,R32,124.0,2.0,1.0,67.0,39.0,28.0,18.0,12.0,1.0,3.0,0.0,5.0,82.0,45.0,30.0,17.0,12.0,4.0,7.0,37.0,1063.0,94.0,590.0
837,22,Marrakech,Grand Prix Hassan II,20171204,ATP250,Outdoor,Clay,1st Round,3,Vesely J.,Vanni L.,53,122.0,828,463.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,,,,,2017-0360,Marrakech,Clay,32.0,A,20170410.0,275.0,106210.0,,,Jiri Vesely,L,198.0,CZE,23.7,104563.0,,LL,Luca Vanni,R,198.0,ITA,31.8,6-2 6-3,3.0,R32,79.0,5.0,3.0,52.0,35.0,25.0,9.0,9.0,1.0,3.0,2.0,4.0,53.0,26.0,14.0,10.0,8.0,4.0,9.0,53.0,828.0,122.0,463.0
838,22,Marrakech,Grand Prix Hassan II,20171204,ATP250,Outdoor,Clay,1st Round,3,Paire B.,Berlocq C.,39,64.0,1040,739.0,6.0,7.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.72,2.0,1.8,1.9,1.83,1.83,1.94,1.94,1.94,2.05,1.84,1.94,2017-0360,Marrakech,Clay,32.0,A,20170410.0,282.0,105332.0,6.0,,Benoit Paire,R,196.0,FRA,27.9,104122.0,,,Carlos Berlocq,R,183.0,ARG,34.1,6-7(0) 6-3 6-2,3.0,R32,141.0,8.0,8.0,95.0,47.0,36.0,22.0,15.0,6.0,9.0,6.0,2.0,98.0,78.0,46.0,9.0,14.0,7.0,13.0,39.0,1040.0,64.0,739.0
839,22,Marrakech,Grand Prix Hassan II,20171204,ATP250,Outdoor,Clay,2nd Round,3,Coric B.,El Amrani R.,79,667.0,675,38.0,6.0,2.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.1,7.0,1.07,7.0,1.08,8.0,1.1,8.67,1.1,9.0,1.08,7.54,2017-0360,Marrakech,Clay,32.0,A,20170410.0,287.0,106432.0,,,Borna Coric,R,188.0,CRO,20.4,105149.0,,WC,Reda El Amrani,R,185.0,MAR,28.8,6-2 3-6 7-6(5),3.0,R16,161.0,1.0,4.0,97.0,63.0,43.0,20.0,14.0,8.0,11.0,6.0,10.0,111.0,55.0,40.0,25.0,15.0,6.0,10.0,79.0,675.0,667.0,38.0
840,22,Marrakech,Grand Prix Hassan II,20171204,ATP250,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,Djere L.,24,184.0,1625,295.0,6.0,7.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.22,4.0,1.22,3.85,1.25,4.0,1.27,4.26,1.27,4.5,1.23,4.1,2017-0360,Marrakech,Clay,32.0,A,20170410.0,286.0,105077.0,2.0,,Albert Ramos,L,188.0,ESP,29.2,111513.0,,Q,Laslo Djere,R,188.0,SRB,21.8,6-7(4) 6-1 6-4,3.0,R16,147.0,4.0,2.0,86.0,54.0,38.0,19.0,15.0,5.0,7.0,5.0,9.0,96.0,52.0,32.0,20.0,14.0,7.0,12.0,24.0,1625.0,184.0,295.0
841,22,Marrakech,Grand Prix Hassan II,20170413,ATP250,Outdoor,Clay,2nd Round,3,Paire B.,Albot R.,39,83.0,1040,655.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.53,2.35,1.62,2.25,1.65,2.4,1.65,2.7,1.55,2.42,2017-0360,Marrakech,Clay,32.0,A,20170410.0,292.0,105332.0,6.0,,Benoit Paire,R,196.0,FRA,27.9,105430.0,,,Radu Albot,R,175.0,MDA,27.4,6-2 6-2,3.0,R16,70.0,6.0,2.0,51.0,30.0,24.0,12.0,8.0,1.0,1.0,0.0,8.0,65.0,35.0,21.0,12.0,8.0,8.0,12.0,39.0,1040.0,83.0,655.0
842,22,Marrakech,Grand Prix Hassan II,20170413,ATP250,Outdoor,Clay,2nd Round,3,Vesely J.,Zverev M.,53,33.0,828,1249.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.47,2.5,1.53,2.5,1.55,2.65,1.57,2.65,1.51,2.51,2017-0360,Marrakech,Clay,32.0,A,20170410.0,288.0,106210.0,,,Jiri Vesely,L,198.0,CZE,23.7,104999.0,4.0,,Mischa Zverev,L,190.0,GER,29.6,6-4 6-4,3.0,R16,97.0,1.0,1.0,58.0,35.0,26.0,14.0,10.0,2.0,3.0,3.0,2.0,70.0,46.0,29.0,12.0,10.0,5.0,8.0,53.0,828.0,33.0,1249.0
843,22,Marrakech,Grand Prix Hassan II,20170413,ATP250,Outdoor,Clay,2nd Round,3,Robredo T.,Dimitrov G.,385,12.0,117,2880.0,6.0,4.0,1.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,3.75,1.25,3.6,1.25,4.0,1.25,3.77,1.32,4.4,1.32,3.76,1.26,2017-0360,Marrakech,Clay,32.0,A,20170410.0,293.0,103990.0,,PR,Tommy Robredo,R,180.0,ESP,34.9,105777.0,1.0,,Grigor Dimitrov,R,188.0,BUL,25.9,6-4 1-6 6-1,3.0,R16,108.0,0.0,0.0,93.0,66.0,47.0,9.0,12.0,7.0,9.0,5.0,3.0,65.0,33.0,25.0,15.0,12.0,0.0,3.0,385.0,117.0,12.0,2880.0
844,22,Marrakech,Grand Prix Hassan II,20170413,ATP250,Outdoor,Clay,2nd Round,3,Lorenzi P.,Quinzi G.,37,304.0,1063,163.0,7.0,6.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.3,3.4,1.3,3.2,1.36,3.25,1.35,3.49,1.36,3.49,1.33,3.24,2017-0360,Marrakech,Clay,32.0,A,20170410.0,289.0,103893.0,5.0,,Paolo Lorenzi,R,183.0,ITA,35.3,106420.0,,Q,Gianluigi Quinzi,L,191.0,ITA,21.1,7-6(5) 2-6 6-4,3.0,R16,171.0,4.0,1.0,93.0,54.0,34.0,19.0,15.0,4.0,10.0,4.0,3.0,116.0,63.0,36.0,27.0,15.0,10.0,15.0,37.0,1063.0,304.0,163.0
845,22,Marrakech,Grand Prix Hassan II,20170413,ATP250,Outdoor,Clay,2nd Round,3,Struff J.L.,Ahouda A.,59,946.0,803,13.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.05,7.75,1.06,9.0,1.1,8.98,1.1,10.5,1.06,8.72,2017-0360,Marrakech,Clay,32.0,A,20170410.0,290.0,105526.0,,,Jan Lennard Struff,R,193.0,GER,26.9,144760.0,,WC,Amine Ahouda,U,185.0,MAR,19.5,6-3 6-4,3.0,R16,84.0,6.0,2.0,62.0,27.0,22.0,24.0,10.0,3.0,3.0,2.0,4.0,54.0,25.0,19.0,14.0,9.0,1.0,3.0,59.0,803.0,946.0,13.0
846,22,Marrakech,Grand Prix Hassan II,20170413,ATP250,Outdoor,Clay,2nd Round,3,Kohlschreiber P.,Chardy J.,32,66.0,1270,735.0,6.0,0.0,2.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.61,2.2,1.62,2.15,1.73,2.1,1.78,2.16,1.78,2.3,1.67,2.18,2017-0360,Marrakech,Clay,32.0,A,20170410.0,291.0,104259.0,3.0,,Philipp Kohlschreiber,R,178.0,GER,33.4,104871.0,,,Jeremy Chardy,R,188.0,FRA,30.1,6-0 2-6 6-3,3.0,R16,95.0,9.0,2.0,69.0,37.0,26.0,19.0,11.0,4.0,6.0,6.0,5.0,82.0,58.0,36.0,8.0,12.0,7.0,12.0,32.0,1270.0,66.0,735.0
847,22,Marrakech,Grand Prix Hassan II,20170414,ATP250,Outdoor,Clay,Quarterfinals,3,Coric B.,Ramos-Vinolas A.,79,24.0,675,1625.0,4.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.57,2.25,1.57,2.25,1.62,2.26,1.73,2.42,1.73,2.27,1.62,2017-0360,Marrakech,Clay,32.0,A,20170410.0,294.0,106432.0,,,Borna Coric,R,188.0,CRO,20.4,105077.0,2.0,,Albert Ramos,L,188.0,ESP,29.2,4-6 6-4 6-4,3.0,QF,150.0,6.0,3.0,89.0,55.0,43.0,16.0,15.0,2.0,4.0,3.0,2.0,92.0,56.0,35.0,24.0,15.0,5.0,8.0,79.0,675.0,24.0,1625.0
848,22,Marrakech,Grand Prix Hassan II,20170414,ATP250,Outdoor,Clay,Quarterfinals,3,Vesely J.,Lorenzi P.,53,37.0,828,1063.0,3.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.61,2.3,1.6,2.2,1.67,2.2,1.64,2.44,1.68,2.45,1.62,2.27,2017-0360,Marrakech,Clay,32.0,A,20170410.0,295.0,106210.0,,,Jiri Vesely,L,198.0,CZE,23.7,103893.0,5.0,,Paolo Lorenzi,R,183.0,ITA,35.3,3-6 6-3 7-6(5),3.0,QF,140.0,9.0,3.0,88.0,58.0,48.0,16.0,15.0,3.0,4.0,5.0,0.0,90.0,54.0,38.0,25.0,15.0,0.0,1.0,53.0,828.0,37.0,1063.0
849,22,Marrakech,Grand Prix Hassan II,20170414,ATP250,Outdoor,Clay,Quarterfinals,3,Kohlschreiber P.,Struff J.L.,32,59.0,1270,803.0,3.0,6.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,1.4,3.0,1.37,2.85,1.44,2.75,1.43,3.14,1.47,3.14,1.41,2.89,2017-0360,Marrakech,Clay,32.0,A,20170410.0,296.0,104259.0,3.0,,Philipp Kohlschreiber,R,178.0,GER,33.4,105526.0,,,Jan Lennard Struff,R,193.0,GER,26.9,3-6 7-5 6-3,3.0,QF,128.0,4.0,1.0,93.0,54.0,44.0,22.0,15.0,8.0,9.0,6.0,5.0,93.0,49.0,38.0,25.0,15.0,3.0,5.0,32.0,1270.0,59.0,803.0
850,22,Marrakech,Grand Prix Hassan II,20170414,ATP250,Outdoor,Clay,Quarterfinals,3,Paire B.,Robredo T.,39,385.0,1040,117.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.37,1.55,2.3,1.62,2.25,1.65,2.43,1.65,2.43,1.59,2.34,2017-0360,Marrakech,Clay,32.0,A,20170410.0,297.0,105332.0,6.0,,Benoit Paire,R,196.0,FRA,27.9,103990.0,,PR,Tommy Robredo,R,180.0,ESP,34.9,6-2 6-4,3.0,QF,63.0,10.0,2.0,57.0,27.0,23.0,16.0,9.0,2.0,3.0,0.0,4.0,52.0,36.0,20.0,8.0,9.0,2.0,6.0,39.0,1040.0,385.0,117.0
851,22,Marrakech,Grand Prix Hassan II,20170415,ATP250,Outdoor,Clay,Semifinals,3,Coric B.,Vesely J.,79,53.0,675,828.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.37,1.55,2.3,1.62,2.25,1.68,2.36,1.68,2.38,1.62,2.27,2017-0360,Marrakech,Clay,32.0,A,20170410.0,298.0,106432.0,,,Borna Coric,R,188.0,CRO,20.4,106210.0,,,Jiri Vesely,L,198.0,CZE,23.7,6-4 6-4,3.0,SF,,6.0,1.0,55.0,39.0,31.0,10.0,10.0,2.0,2.0,3.0,2.0,55.0,34.0,24.0,14.0,10.0,2.0,4.0,79.0,675.0,53.0,828.0
852,22,Marrakech,Grand Prix Hassan II,20170415,ATP250,Outdoor,Clay,Semifinals,3,Kohlschreiber P.,Paire B.,32,39.0,1270,1040.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.65,2.1,1.62,2.25,1.72,2.27,1.75,2.3,1.67,2.19,2017-0360,Marrakech,Clay,32.0,A,20170410.0,299.0,104259.0,3.0,,Philipp Kohlschreiber,R,178.0,GER,33.4,105332.0,6.0,,Benoit Paire,R,196.0,FRA,27.9,6-2 6-2,3.0,SF,,0.0,1.0,41.0,20.0,19.0,14.0,8.0,1.0,1.0,1.0,5.0,69.0,39.0,25.0,9.0,8.0,10.0,14.0,32.0,1270.0,39.0,1040.0
853,22,Marrakech,Grand Prix Hassan II,20170416,ATP250,Outdoor,Clay,The Final,3,Coric B.,Kohlschreiber P.,79,32.0,675,1270.0,5.0,7.0,7.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,2.75,1.44,2.65,1.42,2.75,1.4,2.84,1.5,2.88,1.52,2.73,1.45,2017-0360,Marrakech,Clay,32.0,A,20170410.0,300.0,106432.0,,,Borna Coric,R,188.0,CRO,20.4,104259.0,3.0,,Philipp Kohlschreiber,R,178.0,GER,33.4,5-7 7-6(3) 7-5,3.0,F,158.0,10.0,2.0,118.0,72.0,47.0,28.0,18.0,6.0,9.0,13.0,2.0,110.0,68.0,51.0,21.0,18.0,5.0,8.0,79.0,675.0,32.0,1270.0
854,23,Monte Carlo Masters,Monte Carlo Masters,20170416,Masters 1000,Outdoor,Clay,1st Round,3,Goffin D.,Darcis S.,13,51.0,2705,899.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.13,5.2,1.14,5.0,1.16,6.14,1.19,6.15,1.15,5.34,2017-0410,Monte Carlo Masters,Clay,64.0,M,20170417.0,242.0,105676.0,10.0,,David Goffin,R,180.0,BEL,26.3,104327.0,,,Steve Darcis,R,178.0,BEL,33.0,6-2 6-1,3.0,R64,72.0,2.0,0.0,43.0,22.0,12.0,18.0,7.0,2.0,2.0,0.0,3.0,58.0,29.0,16.0,10.0,8.0,8.0,13.0,13.0,2705.0,51.0,899.0
855,23,Monte Carlo Masters,Monte Carlo Masters,20170416,Masters 1000,Outdoor,Clay,1st Round,3,Sousa J.,Mayer F.,36,48.0,1080,923.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.25,3.6,1.29,3.5,1.3,3.92,1.33,4.0,1.28,3.61,2017-0410,Monte Carlo Masters,Clay,64.0,M,20170417.0,259.0,105311.0,,,Joao Sousa,R,185.0,POR,28.0,104252.0,,,Florian Mayer,R,190.0,GER,33.5,6-3 6-2,3.0,R64,62.0,6.0,4.0,61.0,37.0,28.0,13.0,9.0,8.0,8.0,0.0,3.0,46.0,29.0,19.0,6.0,8.0,0.0,3.0,36.0,1080.0,48.0,923.0
856,23,Monte Carlo Masters,Monte Carlo Masters,20170416,Masters 1000,Outdoor,Clay,1st Round,3,Simon G.,Jaziri M.,32,60.0,1255,806.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.47,2.5,1.5,2.5,1.54,2.66,1.54,2.8,1.48,2.59,2017-0410,Monte Carlo Masters,Clay,64.0,M,20170417.0,239.0,104468.0,,,Gilles Simon,R,183.0,FRA,32.3,104291.0,,,Malek Jaziri,R,185.0,TUN,33.2,6-2 6-2,3.0,R64,80.0,1.0,1.0,51.0,24.0,15.0,15.0,8.0,1.0,3.0,0.0,1.0,56.0,25.0,13.0,11.0,8.0,4.0,10.0,32.0,1255.0,60.0,806.0
