,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
710,20,Miami Masters,Sony Ericsson Open,20140319,Masters 1000,Outdoor,Hard,1st Round,3,Mannarino A.,Davydenko N.,80,71.0,656,690.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,3.0,1.36,3.1,1.35,3.0,1.36,3.11,1.42,3.0,1.36,3.3,1.43,2.99,1.37,2014-403,Miami Masters,Hard,96.0,M,20140319.0,28.0,105173.0,,,Adrian Mannarino,L,183.0,FRA,25.7,103786.0,,,Nikolay Davydenko,R,178.0,RUS,32.7,6-4 7-5,3.0,R128,84.0,3.0,1.0,61.0,44.0,35.0,6.0,11.0,2.0,4.0,2.0,7.0,72.0,51.0,32.0,7.0,11.0,2.0,6.0,80.0,656.0,71.0,690.0
711,20,Miami Masters,Sony Ericsson Open,20140319,Masters 1000,Outdoor,Hard,1st Round,3,Montanes A.,Przysiezny M.,59,75.0,771,670.0,5.0,7.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.25,1.57,2.2,1.65,2.2,1.62,2.3,1.69,2.25,1.62,2.3,1.73,2.23,1.63,2014-403,Miami Masters,Hard,96.0,M,20140319.0,21.0,103656.0,,,Albert Montanes,R,175.0,ESP,33.3,104308.0,,,Michal Przysiezny,R,185.0,POL,30.0,5-7 7-6(5) 6-3,3.0,R128,121.0,5.0,3.0,100.0,58.0,47.0,23.0,17.0,2.0,4.0,12.0,7.0,104.0,62.0,44.0,27.0,16.0,7.0,9.0,59.0,771.0,75.0,670.0
712,20,Miami Masters,Sony Ericsson Open,20140319,Masters 1000,Outdoor,Hard,1st Round,3,De Bakker T.,Hanescu V.,162,84.0,334,631.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.85,1.9,1.83,1.83,1.81,2.11,1.91,1.91,1.92,2.2,1.83,1.94,2014-403,Miami Masters,Hard,96.0,M,20140319.0,18.0,105217.0,,Q,Thiemo De Bakker,R,193.0,NED,25.4,103812.0,,,Victor Hanescu,R,198.0,ROU,32.6,6-3 6-2,3.0,R128,64.0,4.0,1.0,48.0,27.0,23.0,14.0,9.0,2.0,2.0,1.0,1.0,58.0,39.0,23.0,9.0,8.0,3.0,6.0,162.0,334.0,84.0,631.0
713,20,Miami Masters,Sony Ericsson Open,20140319,Masters 1000,Outdoor,Hard,1st Round,3,Chardy J.,Monaco J.,48,41.0,955,1015.0,7.0,5.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.53,2.37,1.58,2.35,1.53,2.38,1.61,2.48,1.57,2.38,1.65,2.55,1.57,2.34,2014-403,Miami Masters,Hard,96.0,M,20140319.0,32.0,104871.0,,,Jeremy Chardy,R,188.0,FRA,27.0,104338.0,,,Juan Monaco,R,185.0,ARG,29.9,7-5 3-6 7-6(5),3.0,R128,159.0,22.0,9.0,118.0,63.0,51.0,22.0,16.0,11.0,14.0,3.0,4.0,116.0,83.0,53.0,19.0,17.0,8.0,11.0,48.0,955.0,41.0,1015.0
714,20,Miami Masters,Sony Ericsson Open,20140319,Masters 1000,Outdoor,Hard,1st Round,3,Gabashvili T.,Granollers M.,60,228.0,771,215.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.05,1.75,1.91,1.8,2.3,1.69,2.1,1.73,2.3,1.8,2.07,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,20,Miami Masters,Sony Ericsson Open,20140319,Masters 1000,Outdoor,Hard,1st Round,3,Gonzalez A.,Jaziri M.,83,118.0,632,496.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.25,1.62,2.2,1.62,2.26,1.72,2.25,1.62,2.35,1.83,2.22,1.63,2014-403,Miami Masters,Hard,96.0,M,20140319.0,20.0,105292.0,,,Alejandro Gonzalez,R,190.0,COL,25.1,104291.0,,Q,Malek Jaziri,R,185.0,TUN,30.1,7-6(9) 6-1,3.0,R128,87.0,2.0,3.0,65.0,34.0,27.0,20.0,9.0,6.0,6.0,4.0,3.0,65.0,37.0,25.0,15.0,10.0,3.0,6.0,83.0,632.0,118.0,496.0
716,20,Miami Masters,Sony Ericsson Open,20140319,Masters 1000,Outdoor,Hard,1st Round,3,Benneteau J.,Edmund K.,52,298.0,900,154.0,6.0,7.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.16,4.5,1.13,5.75,1.1,6.5,1.15,6.34,1.14,5.5,1.18,6.5,1.14,5.53,2014-403,Miami Masters,Hard,96.0,M,20140319.0,30.0,103898.0,,,Julien Benneteau,R,185.0,FRA,32.2,106378.0,,WC,Kyle Edmund,R,188.0,GBR,19.1,6-7(2) 6-3 6-2,3.0,R128,116.0,15.0,3.0,91.0,48.0,39.0,24.0,15.0,3.0,5.0,6.0,3.0,85.0,52.0,35.0,16.0,14.0,5.0,10.0,52.0,900.0,298.0,154.0
717,20,Miami Masters,Sony Ericsson Open,20140319,Masters 1000,Outdoor,Hard,1st Round,3,Matosevic M.,Falla A.,72,68.0,689,707.0,1.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.83,1.83,1.85,1.9,1.83,1.83,1.98,1.93,1.91,1.91,2.05,1.95,1.88,1.87,2014-403,Miami Masters,Hard,96.0,M,20140319.0,22.0,104594.0,,,Marinko Matosevic,R,194.0,AUS,28.6,104268.0,,,Alejandro Falla,L,185.0,COL,30.3,1-6 6-4 7-6(6),3.0,R128,145.0,2.0,4.0,109.0,60.0,39.0,23.0,15.0,5.0,10.0,7.0,5.0,122.0,58.0,40.0,30.0,14.0,13.0,16.0,72.0,689.0,68.0,707.0
718,20,Miami Masters,Sony Ericsson Open,20140319,Masters 1000,Outdoor,Hard,1st Round,3,Dodig I.,Golubev A.,37,70.0,1110,700.0,4.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.5,2.5,1.5,2.5,1.5,2.5,1.51,2.75,1.5,2.63,1.59,2.75,1.49,2.57,2014-403,Miami Masters,Hard,96.0,M,20140319.0,31.0,104471.0,,,Ivan Dodig,R,183.0,CRO,29.2,104979.0,,Q,Andrey Golubev,R,185.0,KAZ,26.6,4-6 6-1 6-4,3.0,R128,119.0,5.0,5.0,74.0,49.0,36.0,14.0,14.0,1.0,4.0,7.0,6.0,100.0,55.0,38.0,18.0,13.0,8.0,13.0,37.0,1110.0,70.0,700.0
719,20,Miami Masters,Sony Ericsson Open,20140319,Masters 1000,Outdoor,Hard,1st Round,3,Vesely J.,Volandri F.,73,82.0,685,649.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.14,5.0,1.13,5.5,1.17,4.5,1.14,6.8,1.17,5.0,1.18,6.8,1.14,5.55,2014-403,Miami Masters,Hard,96.0,M,20140319.0,26.0,106210.0,,,Jiri Vesely,L,198.0,CZE,20.6,103835.0,,,Filippo Volandri,R,183.0,ITA,32.5,6-4 7-6(1),3.0,R128,88.0,8.0,3.0,76.0,54.0,41.0,12.0,11.0,4.0,5.0,1.0,3.0,72.0,43.0,32.0,14.0,11.0,8.0,10.0,73.0,685.0,82.0,649.0
720,20,Miami Masters,Sony Ericsson Open,20140319,Masters 1000,Outdoor,Hard,1st Round,3,Stepanek R.,Brands D.,49,95.0,950,598.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.35,3.1,1.36,3.0,1.41,3.16,1.36,3.0,1.41,3.35,1.34,3.16,2014-403,Miami Masters,Hard,96.0,M,20140319.0,23.0,103285.0,,,Radek Stepanek,R,185.0,CZE,35.3,104978.0,,,Daniel Brands,R,196.0,GER,26.6,6-3 6-0,3.0,R128,58.0,7.0,0.0,37.0,25.0,21.0,8.0,7.0,3.0,3.0,4.0,3.0,51.0,33.0,19.0,3.0,8.0,6.0,11.0,49.0,950.0,95.0,598.0
721,20,Miami Masters,Sony Ericsson Open,20140319,Masters 1000,Outdoor,Hard,1st Round,3,Karlovic I.,Mathieu P.H.,53,114.0,881,508.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.7,2.1,1.67,2.1,1.75,2.2,1.67,2.2,1.77,2.2,1.69,2.12,2014-403,Miami Masters,Hard,96.0,M,20140319.0,17.0,103333.0,,,Ivo Karlovic,R,208.0,CRO,35.0,103908.0,,Q,Paul Henri Mathieu,R,185.0,FRA,32.1,7-6(3) 7-6(5),3.0,R128,100.0,21.0,1.0,72.0,45.0,36.0,22.0,12.0,0.0,0.0,3.0,1.0,80.0,50.0,39.0,17.0,12.0,0.0,0.0,53.0,881.0,114.0,508.0
722,20,Miami Masters,Sony Ericsson Open,20140319,Masters 1000,Outdoor,Hard,1st Round,3,Thiem D.,Rosol L.,86,38.0,625,1051.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.8,2.0,1.83,1.83,1.94,1.96,1.8,2.0,1.95,2.05,1.81,1.96,2014-403,Miami Masters,Hard,96.0,M,20140319.0,29.0,106233.0,,Q,Dominic Thiem,R,185.0,AUT,20.5,104586.0,,,Lukas Rosol,R,196.0,CZE,28.6,7-6(6) 6-4,3.0,R128,94.0,5.0,2.0,70.0,35.0,30.0,21.0,11.0,3.0,4.0,10.0,5.0,84.0,47.0,35.0,17.0,11.0,6.0,8.0,86.0,625.0,38.0,1051.0
723,20,Miami Masters,Sony Ericsson Open,20140319,Masters 1000,Outdoor,Hard,1st Round,3,Zeballos H.,Goffin D.,125,97.0,470,580.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.25,1.33,3.2,1.33,3.0,1.36,3.81,1.31,3.25,1.33,3.81,1.36,3.31,1.32,2014-403,Miami Masters,Hard,96.0,M,20140319.0,19.0,104547.0,,,Horacio Zeballos,L,188.0,ARG,28.8,105676.0,,Q,David Goffin,R,180.0,BEL,23.2,7-5 6-3,3.0,R128,77.0,3.0,2.0,65.0,32.0,25.0,18.0,11.0,3.0,5.0,6.0,2.0,49.0,28.0,19.0,10.0,10.0,2.0,6.0,125.0,470.0,97.0,580.0
724,20,Miami Masters,Sony Ericsson Open,20140319,Masters 1000,Outdoor,Hard,1st Round,3,Baghdatis M.,Giraldo S.,143,65.0,400,718.0,1.0,6.0,6.0,2.0,7.0,5.0,,,,,2.0,1.0,Completed,2.0,1.72,1.9,1.85,2.0,1.73,1.9,2.0,2.1,1.732,2.1,2.0,1.94,1.83,2014-403,Miami Masters,Hard,96.0,M,20140319.0,27.0,104571.0,,WC,Marcos Baghdatis,R,183.0,CYP,28.7,105053.0,,,Santiago Giraldo,R,188.0,COL,26.3,1-6 6-2 7-5,3.0,R128,111.0,5.0,4.0,75.0,40.0,25.0,21.0,13.0,3.0,7.0,4.0,3.0,91.0,48.0,33.0,18.0,14.0,9.0,14.0,143.0,400.0,65.0,718.0
725,20,Miami Masters,Sony Ericsson Open,20140320,Masters 1000,Outdoor,Hard,1st Round,3,Sock J.,Pella G.,103,113.0,562,509.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.28,3.5,1.33,3.25,1.36,3.44,1.29,3.5,1.36,3.75,1.3,3.41,2014-403,Miami Masters,Hard,96.0,M,20140319.0,5.0,106058.0,,Q,Jack Sock,R,185.0,USA,21.4,105550.0,,WC,Guido Pella,L,185.0,ARG,23.8,6-3 6-4,3.0,R128,64.0,8.0,3.0,60.0,31.0,25.0,18.0,10.0,0.0,0.0,8.0,1.0,45.0,26.0,19.0,12.0,9.0,1.0,3.0,103.0,562.0,113.0,509.0
726,20,Miami Masters,Sony Ericsson Open,20140320,Masters 1000,Outdoor,Hard,1st Round,3,Bedene A.,Wang J.,119,145.0,493,393.0,1.0,6.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,1.53,2.37,1.58,2.35,1.62,2.2,1.69,2.3,1.57,2.38,1.69,2.46,1.6,2.29,2014-403,Miami Masters,Hard,96.0,M,20140319.0,7.0,105379.0,,Q,Aljaz Bedene,R,181.0,SLO,24.6,104499.0,,Q,Jimmy Wang,R,178.0,TPE,29.1,1-6 6-2 6-4,3.0,R128,113.0,18.0,5.0,81.0,42.0,35.0,15.0,12.0,8.0,11.0,3.0,2.0,87.0,50.0,32.0,17.0,13.0,1.0,5.0,119.0,493.0,145.0,393.0
727,20,Miami Masters,Sony Ericsson Open,20140320,Masters 1000,Outdoor,Hard,1st Round,3,Robert S.,Bogomolov A.,90,94.0,612,608.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.4,1.55,2.25,1.57,2.44,1.63,2.38,1.57,2.55,1.63,2.38,1.56,2014-403,Miami Masters,Hard,96.0,M,20140319.0,16.0,103565.0,,,Stephane Robert,R,185.0,FRA,33.8,104166.0,,Q,Alex Bogomolov Jr,R,178.0,RUS,30.8,7-5 6-4,3.0,R128,91.0,8.0,4.0,61.0,29.0,24.0,18.0,11.0,3.0,5.0,2.0,0.0,86.0,46.0,26.0,22.0,11.0,7.0,11.0,90.0,612.0,94.0,608.0
728,20,Miami Masters,Sony Ericsson Open,20140320,Masters 1000,Outdoor,Hard,1st Round,3,Gimeno-Traver D.,Khachanov K.,99,453.0,577,84.0,6.0,7.0,6.0,1.0,6.0,1.0,,,,,2.0,1.0,Completed,1.2,4.33,1.25,3.75,1.25,3.75,1.26,4.34,1.29,3.5,1.3,4.34,1.25,3.88,2014-403,Miami Masters,Hard,96.0,M,20140319.0,9.0,104593.0,,,Daniel Gimeno Traver,R,185.0,ESP,28.6,111575.0,,WC,Karen Khachanov,R,198.0,RUS,17.8,6-7(8) 6-1 6-1,3.0,R128,108.0,6.0,2.0,79.0,43.0,36.0,22.0,13.0,1.0,2.0,5.0,4.0,94.0,52.0,33.0,18.0,13.0,6.0,12.0,99.0,577.0,453.0,84.0
729,20,Miami Masters,Sony Ericsson Open,20140320,Masters 1000,Outdoor,Hard,1st Round,3,Istomin D.,Mahut N.,57,39.0,810,1042.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.45,2.7,1.4,2.75,1.43,3.05,1.44,2.75,1.45,3.15,1.42,2.8,2014-403,Miami Masters,Hard,96.0,M,20140319.0,2.0,104797.0,,,Denis Istomin,R,188.0,UZB,27.5,103917.0,,,Nicolas Mahut,R,190.0,FRA,32.1,7-6(8) 7-6(2),3.0,R128,116.0,9.0,1.0,85.0,58.0,48.0,12.0,12.0,1.0,2.0,3.0,2.0,82.0,56.0,39.0,14.0,12.0,0.0,1.0,57.0,810.0,39.0,1042.0
730,20,Miami Masters,Sony Ericsson Open,20140320,Masters 1000,Outdoor,Hard,1st Round,3,Roger-Vasselin E.,Sijsling I.,43,54.0,1008,846.0,3.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.66,2.1,1.55,2.4,1.62,2.2,1.8,2.13,1.57,2.38,1.8,2.5,1.61,2.27,2014-403,Miami Masters,Hard,96.0,M,20140319.0,10.0,104273.0,,,Edouard Roger Vasselin,R,188.0,FRA,30.2,104997.0,,,Igor Sijsling,R,190.0,NED,26.5,3-6 6-3 7-6(3),3.0,R128,121.0,6.0,2.0,94.0,62.0,48.0,19.0,15.0,3.0,4.0,10.0,1.0,99.0,56.0,46.0,22.0,15.0,8.0,9.0,43.0,1008.0,54.0,846.0
731,20,Miami Masters,Sony Ericsson Open,20140320,Masters 1000,Outdoor,Hard,1st Round,3,Lacko L.,De Schepper K.,105,66.0,562,712.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.42,2.8,1.44,2.62,1.46,2.96,1.4,2.88,1.48,3.0,1.42,2.77,2014-403,Miami Masters,Hard,96.0,M,20140319.0,4.0,105041.0,,Q,Lukas Lacko,R,185.0,SVK,26.3,104932.0,,,Kenny De Schepper,L,203.0,FRA,26.8,6-4 6-4,3.0,R128,69.0,10.0,0.0,57.0,26.0,23.0,21.0,10.0,3.0,3.0,10.0,5.0,62.0,38.0,28.0,13.0,10.0,4.0,6.0,105.0,562.0,66.0,712.0
732,20,Miami Masters,Sony Ericsson Open,20140320,Masters 1000,Outdoor,Hard,1st Round,3,Lu Y.H.,Kukushkin M.,50,56.0,930,822.0,6.0,1.0,3.0,1.0,,,,,,,1.0,0.0,Retired,1.53,2.37,1.52,2.45,1.57,2.25,1.62,2.46,1.57,2.38,1.62,2.5,1.55,2.39,2014-403,Miami Masters,Hard,96.0,M,20140319.0,12.0,104229.0,,,Yen Hsun Lu,R,180.0,TPE,30.5,105062.0,,,Mikhail Kukushkin,R,183.0,KAZ,26.2,6-1 3-1 RET,3.0,R128,40.0,2.0,1.0,29.0,19.0,16.0,8.0,6.0,0.0,0.0,2.0,3.0,40.0,30.0,14.0,5.0,5.0,1.0,4.0,50.0,930.0,56.0,822.0
733,20,Miami Masters,Sony Ericsson Open,20140320,Masters 1000,Outdoor,Hard,1st Round,3,Harrison R.,Delbonis F.,112,45.0,509,999.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.35,3.1,1.36,3.0,1.39,3.27,1.36,3.0,1.42,3.27,1.37,3.0,2014-403,Miami Masters,Hard,96.0,M,20140319.0,8.0,105992.0,,WC,Ryan Harrison,R,183.0,USA,21.8,105643.0,,,Federico Delbonis,L,190.0,ARG,23.4,6-2 6-4,3.0,R128,75.0,4.0,1.0,52.0,28.0,19.0,16.0,9.0,2.0,3.0,2.0,3.0,59.0,39.0,19.0,12.0,9.0,7.0,11.0,112.0,509.0,45.0,999.0
734,20,Miami Masters,Sony Ericsson Open,20140320,Masters 1000,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Klahn B.,55,63.0,841,729.0,1.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.9,1.8,2.0,1.8,1.91,1.8,1.92,1.99,2.1,1.73,2.1,1.99,1.94,1.82,2014-403,Miami Masters,Hard,96.0,M,20140319.0,6.0,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,30.7,105614.0,,,Bradley Klahn,L,190.0,USA,23.5,1-6 6-1 6-4,3.0,R128,83.0,7.0,2.0,60.0,35.0,28.0,18.0,12.0,4.0,6.0,6.0,3.0,68.0,35.0,24.0,19.0,12.0,2.0,5.0,55.0,841.0,63.0,729.0
735,20,Miami Masters,Sony Ericsson Open,20140320,Masters 1000,Outdoor,Hard,1st Round,3,Nieminen J.,Tomic B.,40,74.0,1020,675.0,6.0,0.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.25,3.75,1.29,3.5,1.24,4.65,1.29,3.5,1.29,4.65,1.23,4.01,2014-403,Miami Masters,Hard,96.0,M,20140319.0,11.0,103813.0,,,Jarkko Nieminen,L,185.0,FIN,32.6,106071.0,,,Bernard Tomic,R,193.0,AUS,21.4,6-0 6-1,3.0,R128,28.0,2.0,0.0,34.0,28.0,24.0,4.0,7.0,0.0,0.0,2.0,1.0,27.0,17.0,6.0,1.0,6.0,0.0,5.0,40.0,1020.0,74.0,675.0
736,20,Miami Masters,Sony Ericsson Open,20140320,Masters 1000,Outdoor,Hard,1st Round,3,Hewitt L.,Haase R.,44,46.0,1000,972.0,3.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.44,2.62,1.48,2.6,1.5,2.5,1.52,2.72,1.5,2.63,1.53,2.8,1.48,2.61,2014-403,Miami Masters,Hard,96.0,M,20140319.0,1.0,103720.0,,,Lleyton Hewitt,R,180.0,AUS,33.0,104898.0,,,Robin Haase,R,190.0,NED,26.9,3-6 6-3 6-3,3.0,R128,117.0,3.0,2.0,71.0,40.0,30.0,18.0,13.0,3.0,5.0,7.0,5.0,102.0,55.0,36.0,23.0,14.0,4.0,8.0,44.0,1000.0,46.0,972.0
737,20,Miami Masters,Sony Ericsson Open,20140320,Masters 1000,Outdoor,Hard,1st Round,3,Young D.,Berlocq C.,77,58.0,661,800.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.83,1.83,2.0,1.8,2.1,1.67,1.85,2.06,2.1,1.73,2.19,2.06,1.97,1.82,2014-403,Miami Masters,Hard,96.0,M,20140319.0,13.0,105385.0,,,Donald Young,L,183.0,USA,24.6,104122.0,,,Carlos Berlocq,R,183.0,ARG,31.1,6-2 6-2,3.0,R128,68.0,3.0,3.0,51.0,28.0,20.0,13.0,8.0,4.0,5.0,1.0,3.0,54.0,33.0,17.0,7.0,8.0,2.0,7.0,77.0,661.0,58.0,800.0
738,20,Miami Masters,Sony Ericsson Open,20140320,Masters 1000,Outdoor,Hard,1st Round,3,Sousa J.,Carreno-Busta P.,42,64.0,1010,725.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.5,2.5,1.5,2.5,1.48,2.86,1.5,2.63,1.55,2.86,1.49,2.57,2014-403,Miami Masters,Hard,96.0,M,20140319.0,15.0,105311.0,,,Joao Sousa,R,185.0,POR,24.9,105807.0,,,Pablo Carreno Busta,R,188.0,ESP,22.6,6-4 7-6(3),3.0,R128,109.0,3.0,0.0,87.0,64.0,42.0,12.0,11.0,9.0,11.0,6.0,0.0,74.0,44.0,29.0,16.0,11.0,6.0,9.0,42.0,1010.0,64.0,725.0
739,20,Miami Masters,Sony Ericsson Open,20140320,Masters 1000,Outdoor,Hard,1st Round,3,Bautista R.,Johnson S.,47,101.0,965,567.0,4.0,6.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,1.36,3.0,1.4,2.9,1.36,3.0,1.37,3.32,1.36,3.0,1.45,3.32,1.39,2.91,2014-403,Miami Masters,Hard,96.0,M,20140319.0,3.0,105138.0,,,Roberto Bautista Agut,R,183.0,ESP,25.9,105449.0,,Q,Steve Johnson,R,188.0,USA,24.2,4-6 6-3 6-1,3.0,R128,113.0,2.0,5.0,70.0,51.0,41.0,11.0,13.0,1.0,2.0,17.0,2.0,101.0,65.0,41.0,15.0,13.0,9.0,13.0,47.0,965.0,101.0,567.0
740,20,Miami Masters,Sony Ericsson Open,20140321,Masters 1000,Outdoor,Hard,1st Round,3,Querrey S.,Stakhovsky S.,62,79.0,735,660.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.55,2.4,1.57,2.25,1.59,2.53,1.57,2.38,1.65,2.53,1.57,2.34,2014-403,Miami Masters,Hard,96.0,M,20140319.0,14.0,105023.0,,,Sam Querrey,R,198.0,USA,26.4,104660.0,,,Sergiy Stakhovsky,R,193.0,UKR,28.1,7-6(2) 6-3,3.0,R128,75.0,6.0,2.0,60.0,33.0,29.0,17.0,10.0,1.0,1.0,4.0,3.0,72.0,44.0,31.0,15.0,11.0,8.0,10.0,62.0,735.0,79.0,660.0
741,20,Miami Masters,Sony Ericsson Open,20140321,Masters 1000,Outdoor,Hard,2nd Round,3,Anderson K.,Zeballos H.,18,125.0,1940,470.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.13,5.5,1.14,5.0,1.13,7.14,1.14,5.5,1.15,7.6,1.12,5.97,2014-403,Miami Masters,Hard,96.0,M,20140319.0,51.0,104731.0,17.0,,Kevin Anderson,R,203.0,RSA,27.8,104547.0,,,Horacio Zeballos,L,188.0,ARG,28.8,6-4 6-3,3.0,R64,65.0,8.0,1.0,43.0,33.0,30.0,7.0,9.0,0.0,0.0,0.0,0.0,56.0,35.0,24.0,10.0,10.0,1.0,4.0,18.0,1940.0,125.0,470.0
742,20,Miami Masters,Sony Ericsson Open,20140321,Masters 1000,Outdoor,Hard,2nd Round,3,Ferrer D.,Gabashvili T.,4,60.0,5150,771.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.09,7.0,1.1,6.5,1.14,6.87,1.1,7.0,1.15,8.2,1.11,6.45,2014-403,Miami Masters,Hard,96.0,M,20140319.0,56.0,103970.0,4.0,,David Ferrer,R,175.0,ESP,31.9,104559.0,,,Teymuraz Gabashvili,R,188.0,RUS,28.8,6-4 6-0,3.0,R64,78.0,2.0,2.0,66.0,42.0,32.0,13.0,8.0,6.0,6.0,1.0,5.0,43.0,15.0,9.0,15.0,8.0,5.0,9.0,4.0,5150.0,60.0,771.0
743,20,Miami Masters,Sony Ericsson Open,20140321,Masters 1000,Outdoor,Hard,2nd Round,3,Gasquet R.,Gonzalez A.,9,83.0,2905,632.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.1,6.5,1.11,6.0,1.11,8.04,1.1,7.0,1.12,8.2,1.1,6.76,2014-403,Miami Masters,Hard,96.0,M,20140319.0,52.0,104755.0,9.0,,Richard Gasquet,R,185.0,FRA,27.7,105292.0,,,Alejandro Gonzalez,R,190.0,COL,25.1,7-6(7) 6-4,3.0,R64,121.0,7.0,0.0,62.0,41.0,30.0,15.0,11.0,0.0,2.0,4.0,2.0,106.0,58.0,41.0,22.0,11.0,10.0,13.0,9.0,2905.0,83.0,632.0
744,20,Miami Masters,Sony Ericsson Open,20140321,Masters 1000,Outdoor,Hard,2nd Round,3,Mayer F.,Dodig I.,32,37.0,1210,1110.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.05,1.75,2.1,1.67,2.22,1.74,2.1,1.73,2.22,1.82,2.09,1.71,2014-403,Miami Masters,Hard,96.0,M,20140319.0,63.0,104252.0,30.0,,Florian Mayer,R,190.0,GER,30.4,104471.0,,,Ivan Dodig,R,183.0,CRO,29.2,6-3 6-2,3.0,R64,66.0,5.0,0.0,50.0,41.0,31.0,5.0,8.0,2.0,2.0,6.0,4.0,55.0,26.0,14.0,14.0,9.0,4.0,8.0,32.0,1210.0,37.0,1110.0
745,20,Miami Masters,Sony Ericsson Open,20140321,Masters 1000,Outdoor,Hard,2nd Round,3,Robredo T.,Thiem D.,17,86.0,2050,625.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.68,2.15,1.62,2.2,1.78,2.17,1.62,2.25,1.78,2.3,1.66,2.18,2014-403,Miami Masters,Hard,96.0,M,20140319.0,61.0,103990.0,16.0,,Tommy Robredo,R,180.0,ESP,31.8,106233.0,,Q,Dominic Thiem,R,185.0,AUT,20.5,6-4 7-6(8),3.0,R64,101.0,7.0,1.0,70.0,39.0,28.0,18.0,11.0,0.0,2.0,1.0,4.0,74.0,52.0,38.0,7.0,11.0,4.0,7.0,17.0,2050.0,86.0,625.0
