,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
803,21,Houston,U.S. Men's Clay Court Championships,20230404,ATP250,Outdoor,Clay,1st Round,3,Garin C.,Dellien H.,74.0,112.0,723.0,506.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.6,2.48,1.67,2.65,1.55,2.4,2023-0717,Houston,Clay,32.0,A,20230403.0,275.0,106426.0,,,Cristian Garin,R,185.0,CHI,26.8,106198.0,,,Hugo Dellien,R,180.0,BOL,29.7,6-3 6-0,3.0,R32,63.0,6.0,0.0,33.0,16.0,15.0,13.0,7.0,0.0,0.0,1.0,2.0,59.0,35.0,19.0,9.0,8.0,3.0,8.0,74.0,723.0,112.0,506.0
804,21,Houston,U.S. Men's Clay Court Championships,20230404,ATP250,Outdoor,Clay,1st Round,3,Etcheverry T.,Cerundolo J.M.,73.0,119.0,729.0,492.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.48,2.82,1.5,2.91,1.44,2.71,2023-0717,Houston,Clay,32.0,A,20230403.0,277.0,144869.0,8.0,,Tomas Martin Etcheverry,R,196.0,ARG,23.7,207678.0,,,Juan Manuel Cerundolo,L,183.0,ARG,21.3,6-3 6-4,3.0,R32,107.0,2.0,0.0,64.0,50.0,32.0,9.0,10.0,7.0,9.0,3.0,3.0,66.0,44.0,25.0,9.0,9.0,7.0,11.0,73.0,729.0,119.0,492.0
805,21,Houston,U.S. Men's Clay Court Championships,20230404,ATP250,Outdoor,Clay,1st Round,3,Giron M.,Gomez E.,69.0,99.0,746.0,577.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.39,3.23,1.39,3.4,1.34,3.16,2023-0717,Houston,Clay,32.0,A,20230403.0,273.0,106218.0,7.0,,Marcos Giron,R,180.0,USA,29.6,105877.0,,,Emilio Gomez,R,185.0,ECU,31.3,6-0 6-2,3.0,R32,63.0,4.0,0.0,47.0,27.0,17.0,13.0,7.0,1.0,2.0,1.0,4.0,46.0,27.0,13.0,4.0,7.0,2.0,8.0,69.0,746.0,99.0,577.0
806,21,Houston,U.S. Men's Clay Court Championships,20230504,ATP250,Outdoor,Clay,1st Round,3,Machac T.,Sock J.,138.0,166.0,420.0,359.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.45,2.95,1.45,3.11,1.4,2.88,2023-0717,Houston,Clay,32.0,A,20230403.0,272.0,207830.0,,Q,Tomas Machac,R,183.0,CZE,22.4,106058.0,,WC,Jack Sock,R,185.0,USA,30.5,6-2 6-4,3.0,R32,89.0,4.0,0.0,59.0,37.0,30.0,11.0,9.0,4.0,4.0,4.0,5.0,55.0,31.0,23.0,10.0,9.0,3.0,6.0,138.0,420.0,166.0,359.0
807,21,Houston,U.S. Men's Clay Court Championships,20230704,ATP250,Outdoor,Clay,1st Round,3,Purcell M.,Altmaier D.,86.0,108.0,658.0,515.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.5,1.3,3.56,1.34,3.56,1.34,3.42,1.31,2023-0717,Houston,Clay,32.0,A,20230403.0,276.0,126845.0,,,Max Purcell,R,185.0,AUS,24.9,127157.0,,,Daniel Altmaier,R,191.0,GER,24.5,6-4 3-6 6-3,3.0,R32,132.0,5.0,0.0,82.0,52.0,39.0,17.0,14.0,3.0,4.0,9.0,3.0,92.0,62.0,45.0,15.0,14.0,6.0,8.0,86.0,658.0,108.0,515.0
808,21,Houston,U.S. Men's Clay Court Championships,20230804,ATP250,Outdoor,Clay,2nd Round,3,Brouwer G.,Isner J.,123.0,46.0,477.0,915.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.65,1.55,2.65,1.59,2.44,1.54,2023-0717,Houston,Clay,32.0,A,20230403.0,291.0,133835.0,,,Gijs Brouwer,L,,NED,27.0,104545.0,4.0,,John Isner,R,206.0,USA,37.9,6-4 7-6(4),3.0,R16,76.0,5.0,0.0,63.0,54.0,40.0,8.0,11.0,0.0,0.0,7.0,3.0,57.0,32.0,28.0,16.0,11.0,0.0,1.0,123.0,477.0,46.0,915.0
809,21,Houston,U.S. Men's Clay Court Championships,20230804,ATP250,Outdoor,Clay,2nd Round,3,Wolf J.J.,Kudla D.,54.0,137.0,875.0,424.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.42,3.11,1.42,3.2,1.39,2.92,2023-0717,Houston,Clay,32.0,A,20230403.0,290.0,200670.0,5.0,,J J Wolf,R,183.0,USA,24.2,106045.0,,,Denis Kudla,R,180.0,USA,30.6,6-4 6-1,3.0,R16,76.0,6.0,0.0,49.0,34.0,25.0,9.0,9.0,0.0,1.0,2.0,2.0,45.0,28.0,18.0,7.0,8.0,2.0,6.0,54.0,875.0,137.0,424.0
810,21,Houston,U.S. Men's Clay Court Championships,20230804,ATP250,Outdoor,Clay,2nd Round,3,Kubler J.,Galan D.E.,71.0,94.0,733.0,621.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.83,2.08,1.85,2.1,1.79,1.99,2023-0717,Houston,Clay,32.0,A,20230403.0,292.0,106186.0,6.0,,Jason Kubler,R,178.0,AUS,29.8,123755.0,,,Daniel Elahi Galan,R,191.0,COL,26.7,6-4 6-2,3.0,R16,80.0,3.0,0.0,61.0,39.0,29.0,13.0,9.0,2.0,2.0,6.0,1.0,50.0,28.0,20.0,10.0,9.0,2.0,5.0,71.0,733.0,94.0,621.0
811,21,Houston,U.S. Men's Clay Court Championships,20230804,ATP250,Outdoor,Clay,2nd Round,3,Tiafoe F.,Johnson S.,15.0,152.0,2665.0,381.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.17,5.0,1.21,5.05,1.22,5.07,1.18,4.65,2023-0717,Houston,Clay,32.0,A,20230403.0,293.0,126207.0,1.0,,Frances Tiafoe,R,188.0,USA,25.1,105449.0,,WC,Steve Johnson,R,188.0,USA,33.2,6-2 6-4,3.0,R16,74.0,9.0,0.0,51.0,31.0,26.0,13.0,9.0,0.0,0.0,5.0,3.0,58.0,35.0,27.0,6.0,9.0,2.0,5.0,15.0,2665.0,152.0,381.0
812,21,Houston,U.S. Men's Clay Court Championships,20230804,ATP250,Outdoor,Clay,2nd Round,3,Garin C.,Bergs Z.,74.0,167.0,723.0,359.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.22,4.86,1.3,5.16,1.2,4.39,2023-0717,Houston,Clay,32.0,A,20230403.0,288.0,106426.0,,,Cristian Garin,R,185.0,CHI,26.8,200267.0,,LL,Zizou Bergs,R,185.0,BEL,23.8,7-6(4) 7-6(1),3.0,R16,127.0,5.0,2.0,90.0,58.0,38.0,20.0,12.0,2.0,4.0,4.0,2.0,74.0,55.0,39.0,8.0,12.0,0.0,2.0,74.0,723.0,167.0,359.0
813,21,Houston,U.S. Men's Clay Court Championships,20230804,ATP250,Outdoor,Clay,2nd Round,3,Etcheverry T.,Purcell M.,73.0,86.0,729.0,658.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.32,3.82,1.36,3.82,1.3,3.46,2023-0717,Houston,Clay,32.0,A,20230403.0,289.0,144869.0,8.0,,Tomas Martin Etcheverry,R,196.0,ARG,23.7,126845.0,,,Max Purcell,R,185.0,AUS,24.9,7-6(5) 6-1,3.0,R16,109.0,4.0,2.0,66.0,50.0,32.0,7.0,9.0,5.0,7.0,6.0,3.0,80.0,45.0,25.0,15.0,10.0,10.0,15.0,73.0,729.0,86.0,658.0
814,21,Houston,U.S. Men's Clay Court Championships,20230804,ATP250,Outdoor,Clay,2nd Round,3,Hanfmann Y.,Paul T.,134.0,18.0,432.0,2090.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.87,1.48,2.87,1.53,2.69,1.45,2023-0717,Houston,Clay,32.0,A,20230403.0,286.0,105870.0,,Q,Yannick Hanfmann,R,193.0,GER,31.3,126205.0,2.0,,Tommy Paul,R,185.0,USA,25.8,7-6(6) 6-2,3.0,R16,120.0,1.0,1.0,71.0,45.0,24.0,17.0,10.0,3.0,7.0,4.0,4.0,85.0,46.0,24.0,17.0,10.0,8.0,14.0,134.0,432.0,18.0,2090.0
815,21,Houston,U.S. Men's Clay Court Championships,20230804,ATP250,Outdoor,Clay,2nd Round,3,Machac T.,Giron M.,138.0,69.0,420.0,746.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.65,2.39,1.72,2.4,1.63,2.24,2023-0717,Houston,Clay,32.0,A,20230403.0,287.0,207830.0,,Q,Tomas Machac,R,183.0,CZE,22.4,106218.0,7.0,,Marcos Giron,R,180.0,USA,29.6,6-4 6-4,3.0,R16,106.0,3.0,1.0,83.0,51.0,35.0,18.0,10.0,9.0,9.0,8.0,0.0,71.0,48.0,33.0,9.0,10.0,6.0,8.0,138.0,420.0,69.0,746.0
816,21,Houston,U.S. Men's Clay Court Championships,20230804,ATP250,Outdoor,Clay,Quarterfinals,3,Tiafoe F.,Kubler J.,15.0,71.0,2665.0,733.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.35,3.45,1.44,3.54,1.38,3.01,2023-0717,Houston,Clay,32.0,A,20230403.0,297.0,126207.0,1.0,,Frances Tiafoe,R,188.0,USA,25.1,106186.0,6.0,,Jason Kubler,R,178.0,AUS,29.8,6-4 6-4,3.0,QF,88.0,9.0,2.0,55.0,31.0,28.0,14.0,10.0,1.0,1.0,11.0,1.0,73.0,49.0,35.0,10.0,10.0,11.0,13.0,15.0,2665.0,71.0,733.0
817,21,Houston,U.S. Men's Clay Court Championships,20230804,ATP250,Outdoor,Clay,Quarterfinals,3,Brouwer G.,Wolf J.J.,123.0,54.0,477.0,875.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.67,1.53,2.75,1.53,2.58,1.49,2023-0717,Houston,Clay,32.0,A,20230403.0,296.0,133835.0,,,Gijs Brouwer,L,,NED,27.0,200670.0,5.0,,J J Wolf,R,183.0,USA,24.2,6-3 6-4,3.0,QF,76.0,8.0,1.0,57.0,43.0,38.0,5.0,10.0,0.0,0.0,2.0,2.0,48.0,33.0,24.0,7.0,9.0,1.0,3.0,123.0,477.0,54.0,875.0
818,21,Houston,U.S. Men's Clay Court Championships,20230804,ATP250,Outdoor,Clay,Quarterfinals,3,Etcheverry T.,Garin C.,73.0,74.0,729.0,723.0,6.0,1.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,2.2,1.67,2.14,1.78,2.2,1.8,2.09,1.72,2023-0717,Houston,Clay,32.0,A,20230403.0,295.0,144869.0,8.0,,Tomas Martin Etcheverry,R,196.0,ARG,23.7,106426.0,,,Cristian Garin,R,185.0,CHI,26.8,6-1 6-7(2) 6-3,3.0,QF,156.0,12.0,0.0,103.0,62.0,48.0,19.0,15.0,5.0,6.0,3.0,3.0,84.0,55.0,37.0,15.0,13.0,5.0,9.0,73.0,729.0,74.0,723.0
819,21,Houston,U.S. Men's Clay Court Championships,20230904,ATP250,Outdoor,Clay,Quarterfinals,3,Hanfmann Y.,Machac T.,134.0,138.0,432.0,420.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.91,1.98,1.91,2.0,1.84,1.94,2023-0717,Houston,Clay,32.0,A,20230403.0,294.0,105870.0,,Q,Yannick Hanfmann,R,193.0,GER,31.3,207830.0,,Q,Tomas Machac,R,183.0,CZE,22.4,6-2 6-1,3.0,QF,64.0,7.0,0.0,43.0,33.0,25.0,8.0,8.0,1.0,1.0,1.0,1.0,46.0,28.0,12.0,10.0,7.0,4.0,8.0,134.0,432.0,138.0,420.0
820,21,Houston,U.S. Men's Clay Court Championships,20230904,ATP250,Outdoor,Clay,Semifinals,3,Tiafoe F.,Brouwer G.,15.0,123.0,2665.0,477.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.3,3.92,1.3,3.92,1.28,3.67,2023-0717,Houston,Clay,32.0,A,20230403.0,299.0,126207.0,1.0,,Frances Tiafoe,R,188.0,USA,25.1,133835.0,,,Gijs Brouwer,L,,NED,27.0,6-4 6-1,3.0,SF,58.0,5.0,1.0,41.0,23.0,20.0,12.0,8.0,0.0,0.0,4.0,4.0,56.0,33.0,24.0,5.0,9.0,0.0,4.0,15.0,2665.0,123.0,477.0
821,21,Houston,U.S. Men's Clay Court Championships,20230904,ATP250,Outdoor,Clay,Semifinals,3,Etcheverry T.,Hanfmann Y.,73.0,134.0,729.0,432.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.87,2.04,1.91,2.04,1.82,1.96,2023-0717,Houston,Clay,32.0,A,20230403.0,298.0,144869.0,8.0,,Tomas Martin Etcheverry,R,196.0,ARG,23.7,105870.0,,Q,Yannick Hanfmann,R,193.0,GER,31.3,6-3 6-4,3.0,SF,94.0,6.0,1.0,58.0,40.0,29.0,9.0,10.0,3.0,4.0,1.0,0.0,50.0,36.0,22.0,8.0,9.0,6.0,9.0,73.0,729.0,134.0,432.0
822,21,Houston,U.S. Men's Clay Court Championships,20230904,ATP250,Outdoor,Clay,The Final,3,Tiafoe F.,Etcheverry T.,15.0,73.0,2665.0,729.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.43,3.03,1.43,3.23,1.39,2.93,2023-0717,Houston,Clay,32.0,A,20230403.0,300.0,126207.0,1.0,,Frances Tiafoe,R,188.0,USA,25.1,144869.0,8.0,,Tomas Martin Etcheverry,R,196.0,ARG,23.7,7-6(1) 7-6(6),3.0,F,113.0,12.0,1.0,73.0,48.0,39.0,17.0,12.0,1.0,2.0,6.0,2.0,78.0,49.0,33.0,18.0,12.0,0.0,1.0,15.0,2665.0,73.0,729.0
823,22,Marrakech,Grand Prix Hassan II,20230304,ATP250,Outdoor,Clay,1st Round,3,Gaston H.,Struff J.L.,104.0,100.0,535.0,574.0,3.0,6.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,2.5,1.53,2.79,1.49,2.79,1.53,2.66,1.46,2023-0360,Marrakech,Clay,32.0,A,20230403.0,284.0,200384.0,,,Hugo Gaston,L,173.0,FRA,22.5,105526.0,,,Jan Lennard Struff,R,193.0,GER,32.9,3-6 6-4 7-5,3.0,R32,127.0,5.0,5.0,94.0,50.0,37.0,26.0,16.0,2.0,4.0,12.0,5.0,90.0,49.0,36.0,24.0,15.0,2.0,4.0,104.0,535.0,100.0,574.0
824,22,Marrakech,Grand Prix Hassan II,20230304,ATP250,Outdoor,Clay,1st Round,3,Passaro F.,Karatsev A.,115.0,124.0,497.0,475.0,7.0,5.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.1,1.73,2.21,1.74,2.21,1.8,2.09,1.72,2023-0360,Marrakech,Clay,32.0,A,20230403.0,283.0,208859.0,,,Francesco Passaro,R,,ITA,22.2,106234.0,,,Aslan Karatsev,R,185.0,RUS,29.5,7-5 3-6 6-3,3.0,R32,143.0,3.0,13.0,91.0,51.0,38.0,20.0,15.0,6.0,10.0,4.0,13.0,109.0,64.0,49.0,12.0,15.0,5.0,10.0,115.0,497.0,124.0,475.0
825,22,Marrakech,Grand Prix Hassan II,20230304,ATP250,Outdoor,Clay,1st Round,3,Munar J.,Benchetrit E.,83.0,445.0,675.0,98.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.16,6.05,1.16,7.0,1.12,5.92,2023-0360,Marrakech,Clay,32.0,A,20230403.0,272.0,144719.0,,,Jaume Munar,R,183.0,ESP,25.9,200611.0,,WC,Elliot Benchetrit,R,193.0,FRA,24.5,6-4 6-4,3.0,R32,90.0,4.0,5.0,54.0,32.0,23.0,12.0,10.0,1.0,3.0,0.0,4.0,63.0,27.0,17.0,16.0,10.0,4.0,8.0,83.0,675.0,445.0,98.0
826,22,Marrakech,Grand Prix Hassan II,20230304,ATP250,Outdoor,Clay,1st Round,3,Popyrin A.,Lalami Laaroussi Y.,95.0,937.0,611.0,13.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.03,15.0,1.04,17.65,1.04,17.65,1.03,13.0,2023-0360,Marrakech,Clay,32.0,A,20230403.0,271.0,200615.0,,,Alexei Popyrin,R,196.0,AUS,23.6,207794.0,,WC,Younes Lalami Laaroussi,R,,MAR,21.9,6-3 6-2,3.0,R32,71.0,4.0,2.0,44.0,26.0,20.0,10.0,8.0,0.0,1.0,1.0,5.0,52.0,28.0,17.0,9.0,9.0,2.0,7.0,95.0,611.0,937.0,13.0
827,22,Marrakech,Grand Prix Hassan II,20230404,ATP250,Outdoor,Clay,1st Round,3,Vavassori A.,Jarry N.,201.0,59.0,293.0,859.0,6.0,2.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.2,1.36,3.37,1.36,3.37,1.42,2.98,1.38,2023-0360,Marrakech,Clay,32.0,A,20230403.0,273.0,131934.0,,Q,Andrea Vavassori,R,193.0,ITA,27.9,111797.0,8.0,,Nicolas Jarry,R,198.0,CHI,27.4,6-2 3-6 6-3,3.0,R32,122.0,4.0,4.0,87.0,62.0,44.0,14.0,13.0,8.0,9.0,4.0,1.0,66.0,41.0,30.0,14.0,13.0,2.0,5.0,201.0,293.0,59.0,859.0
828,22,Marrakech,Grand Prix Hassan II,20230404,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Cressy M.,82.0,38.0,675.0,1016.0,6.0,7.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,1.53,2.5,1.52,2.69,1.59,2.71,1.52,2.5,2023-0360,Marrakech,Clay,32.0,A,20230403.0,277.0,106148.0,,,Roberto Carballes Baena,R,183.0,ESP,30.0,202195.0,5.0,,Maxime Cressy,R,198.0,USA,25.9,6-7(4) 6-3 6-1,3.0,R32,138.0,3.0,1.0,83.0,62.0,47.0,12.0,14.0,0.0,1.0,9.0,20.0,97.0,56.0,41.0,14.0,14.0,8.0,13.0,82.0,675.0,38.0,1016.0
829,22,Marrakech,Grand Prix Hassan II,20230404,ATP250,Outdoor,Clay,1st Round,3,Kotov P.,Martinez P.,114.0,125.0,502.0,471.0,6.0,2.0,1.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.8,2.01,1.88,2.05,1.89,1.95,1.83,2023-0360,Marrakech,Clay,32.0,A,20230403.0,279.0,200303.0,,,Pavel Kotov,R,191.0,RUS,24.3,124079.0,,,Pedro Martinez,R,185.0,ESP,25.9,6-2 1-6 7-6(5),3.0,R32,161.0,5.0,2.0,93.0,56.0,36.0,15.0,13.0,7.0,12.0,1.0,9.0,98.0,61.0,37.0,19.0,14.0,7.0,12.0,114.0,502.0,125.0,471.0
830,22,Marrakech,Grand Prix Hassan II,20230404,ATP250,Outdoor,Clay,1st Round,3,Kuzmanov D.,Grenier H.,207.0,129.0,283.0,464.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.6,2.45,1.6,2.5,1.54,2.44,2023-0360,Marrakech,Clay,32.0,A,20230403.0,276.0,106220.0,,Q,Dimitar Kuzmanov,R,183.0,BUL,29.6,126409.0,,LL,Hugo Grenier,R,196.0,FRA,27.0,6-3 6-4,3.0,R32,100.0,1.0,1.0,61.0,42.0,31.0,13.0,10.0,1.0,1.0,3.0,1.0,51.0,28.0,19.0,12.0,9.0,2.0,4.0,207.0,283.0,129.0,464.0
831,22,Marrakech,Grand Prix Hassan II,20230404,ATP250,Outdoor,Clay,1st Round,3,Ymer E.,Moundir A.,157.0,720.0,376.0,33.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.13,6.0,1.13,6.88,1.14,6.88,1.12,6.07,2023-0360,Marrakech,Clay,32.0,A,20230403.0,275.0,111200.0,,Q,Elias Ymer,R,183.0,SWE,26.9,125842.0,,WC,Adam Moundir,R,191.0,SUI,27.9,6-4 7-6(6),3.0,R32,96.0,8.0,3.0,80.0,51.0,38.0,15.0,11.0,5.0,6.0,1.0,4.0,74.0,38.0,28.0,18.0,11.0,3.0,5.0,157.0,376.0,720.0,33.0
832,22,Marrakech,Grand Prix Hassan II,20230404,ATP250,Outdoor,Clay,1st Round,3,O Connell C.,Bonadio R.,87.0,181.0,657.0,325.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.78,2.15,1.8,2.15,1.73,2.08,2023-0360,Marrakech,Clay,32.0,A,20230403.0,280.0,106331.0,,,Christopher Oconnell,R,183.0,AUS,28.8,109686.0,,Q,Riccardo Bonadio,U,,ITA,29.7,7-5 6-4,3.0,R32,98.0,6.0,3.0,67.0,30.0,24.0,20.0,11.0,2.0,3.0,1.0,4.0,71.0,44.0,28.0,14.0,11.0,5.0,8.0,87.0,657.0,181.0,325.0
833,22,Marrakech,Grand Prix Hassan II,20230404,ATP250,Outdoor,Clay,1st Round,3,Muller A.,Gasquet R.,126.0,42.0,471.0,975.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.18,1.76,2.25,1.77,2.15,1.68,2023-0360,Marrakech,Clay,32.0,A,20230403.0,282.0,124186.0,,,Alexandre Muller,R,183.0,FRA,26.1,104755.0,6.0,,Richard Gasquet,R,185.0,FRA,36.7,6-4 6-4,3.0,R32,100.0,5.0,2.0,62.0,33.0,22.0,17.0,10.0,1.0,3.0,1.0,4.0,73.0,46.0,28.0,10.0,10.0,7.0,11.0,126.0,471.0,42.0,975.0
834,22,Marrakech,Grand Prix Hassan II,20230504,ATP250,Outdoor,Clay,1st Round,3,Bonzi B.,Vatutin A.,50.0,295.0,889.0,176.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.39,3.16,1.4,3.67,1.35,3.13,2023-0360,Marrakech,Clay,32.0,A,20230403.0,278.0,126127.0,7.0,,Benjamin Bonzi,R,185.0,FRA,26.8,106072.0,,LL,Alexey Vatutin,R,178.0,RUS,30.4,6-3 6-3,3.0,R32,81.0,5.0,1.0,61.0,42.0,31.0,6.0,9.0,3.0,5.0,0.0,2.0,71.0,41.0,19.0,15.0,9.0,6.0,11.0,50.0,889.0,295.0,176.0
835,22,Marrakech,Grand Prix Hassan II,20230604,ATP250,Outdoor,Clay,2nd Round,3,Griekspoor T.,Ymer E.,35.0,157.0,1059.0,376.0,1.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.25,4.0,1.27,4.1,1.27,4.1,1.25,3.85,2023-0360,Marrakech,Clay,32.0,A,20230403.0,288.0,134868.0,4.0,,Tallon Griekspoor,R,188.0,NED,26.7,111200.0,,Q,Elias Ymer,R,183.0,SWE,26.9,1-6 6-3 6-4,3.0,R16,115.0,4.0,5.0,82.0,49.0,37.0,10.0,13.0,7.0,13.0,4.0,6.0,78.0,40.0,26.0,16.0,13.0,4.0,10.0,35.0,1059.0,157.0,376.0
836,22,Marrakech,Grand Prix Hassan II,20230604,ATP250,Outdoor,Clay,2nd Round,3,O Connell C.,Van De Zandschulp B.,87.0,31.0,657.0,1250.0,6.0,7.0,6.0,4.0,6.0,0.0,,,,,2.0,1.0,Completed,2.63,1.5,2.65,1.53,2.8,1.53,2.6,1.48,2023-0360,Marrakech,Clay,32.0,A,20230403.0,291.0,106331.0,,,Christopher Oconnell,R,183.0,AUS,28.8,122298.0,3.0,,Botic Van De Zandschulp,R,188.0,NED,27.4,6-7(8) 6-4 6-0,3.0,R16,161.0,4.0,6.0,110.0,65.0,43.0,20.0,14.0,9.0,12.0,7.0,5.0,94.0,59.0,30.0,17.0,14.0,4.0,11.0,87.0,657.0,31.0,1250.0
837,22,Marrakech,Grand Prix Hassan II,20230604,ATP250,Outdoor,Clay,2nd Round,3,Kuzmanov D.,Carballes Baena R.,207.0,82.0,283.0,675.0,0.0,2.0,,,,,,,,,0.0,0.0,Retired,3.0,1.4,3.01,1.43,3.43,1.46,3.06,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,22,Marrakech,Grand Prix Hassan II,20230604,ATP250,Outdoor,Clay,2nd Round,3,Vavassori A.,Munar J.,201.0,83.0,293.0,675.0,6.0,7.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.63,1.5,2.59,1.56,2.75,1.58,2.52,1.51,2023-0360,Marrakech,Clay,32.0,A,20230403.0,287.0,131934.0,,Q,Andrea Vavassori,R,193.0,ITA,27.9,144719.0,,,Jaume Munar,R,183.0,ESP,25.9,6-7(4) 7-6(6) 6-4,3.0,R16,192.0,5.0,6.0,116.0,67.0,50.0,27.0,17.0,3.0,5.0,2.0,3.0,117.0,88.0,64.0,12.0,17.0,6.0,9.0,201.0,293.0,83.0,675.0
839,22,Marrakech,Grand Prix Hassan II,20230604,ATP250,Outdoor,Clay,2nd Round,3,Evans D.,Popyrin A.,30.0,95.0,1345.0,611.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.29,1.68,2.31,1.75,2.2,1.65,2023-0360,Marrakech,Clay,32.0,A,20230403.0,286.0,105554.0,2.0,,Daniel Evans,R,175.0,GBR,32.8,200615.0,,,Alexei Popyrin,R,196.0,AUS,23.6,6-1 6-3,3.0,R16,75.0,3.0,1.0,49.0,33.0,26.0,10.0,8.0,2.0,2.0,5.0,4.0,52.0,29.0,20.0,6.0,8.0,3.0,7.0,30.0,1345.0,95.0,611.0
840,22,Marrakech,Grand Prix Hassan II,20230604,ATP250,Outdoor,Clay,2nd Round,3,Musetti L.,Gaston H.,21.0,104.0,1840.0,535.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.5,2.71,1.57,2.76,1.49,2.56,2023-0360,Marrakech,Clay,32.0,A,20230403.0,293.0,207518.0,1.0,,Lorenzo Musetti,R,185.0,ITA,21.0,200384.0,,,Hugo Gaston,L,173.0,FRA,22.5,6-2 6-3,3.0,R16,78.0,0.0,1.0,42.0,18.0,13.0,17.0,8.0,1.0,2.0,0.0,4.0,52.0,29.0,17.0,9.0,9.0,2.0,7.0,21.0,1840.0,104.0,535.0
